Tweet ID, Tweet Text, Information Source, Information Type, Informativeness
295440813654151000,"@612brisbane fisher &amp; camberwell streets, east brisbane. #bigwet  http://t.co/9CANa7p9",Media,Infrastructure and utilities,Related and informative
295442847916777000,"#ausopen fans, #climatechange does not 'ADVANTAGE YOU', just ask those soaked by the #qldfloods. @ANZ_AU are #OUTOFORDER for funding #coal",Outsiders,Not applicable,Related and informative
295443124753424000,Bundaberg store owner affected by flooding: Thank God for insurance. Wouldn't be too sure about that. #readthefineprint #bigwet,Eyewitness,Infrastructure and utilities,Related and informative
295444357849432000,meanwhile Ipswich CC has nothing. RT @7NewsBrisbane: Flood Flag Maps from the Brisbane City Council. #bigwet #bnestorm http://t.co/lUx3kSgs,Media,Other Useful Information,Related and informative
295444420763996000,RT @abcnews: PHOTO: Ryan Anderson sent in this amazing photo of the Burnett Hwy cut by floodwaters near Tansey in Qld. #bigwet http://t. ...,Media,Other Useful Information,Related and informative
295444429148389000,RT @smithcdau: There goes the power at Wellington Point #bigwet,Eyewitness,Affected individuals,Related and informative
295445112853508000,"RT @AmandaAbate: Water gushing through Gold Coast hinterland, threatening shops #bigwet @7NewsBrisbane http://t.co/BG5ly0At",Media,Other Useful Information,Related and informative
295445586809856000,RT @QPSmedia: Minor floods in both Bremer and Brisbane Rivers. Flood maps of affected suburbs being released soon online #bigwet,Media,Caution and advice,Related and informative
295446396289561000,RT @abcnews: Breaking: Flood maps for Brisbane River are now available http://t.co/2ExK39rY #bigwet,Media,Caution and advice,Related and informative
295447193190535000,Latest casualty of the #bigwet is Channel 7 News' deplorable Flashback segment. Life is not fair. Nothing is fair.,Media,Not applicable,Related and informative
295449177134076000,RT @abcwidebay: Here's another gallery of photos of flooding from the Bundaberg region #bigwet http://t.co/9fX7IIPy @abcnews,Media,Other Useful Information,Related and informative
295449281991672000,RT @abcnews: Breaking: Flood maps for Brisbane River are now available http://t.co/2ExK39rY #bigwet,Media,Caution and advice,Related and informative
295449806279696000,"History repeating itself? Source: Wikipedia the flood occurred on Sunday, 27 January 1974, during the Australia Day weekend. #TheBigWet",Media,Other Useful Information,Related and informative
295450062094475000,Lend someone a helping hand this #australiaday #bigwet weekend via Baked Relief @bakedrelief http://t.co/h775IFDF,Outsiders,Sympathy and support,Related and informative
295454294164005000,RT @7NewsBrisbane: Foam from rough waves at Alexandra Headland resembles snow on the Sunshine Coast #staysafe #bigwet #queensland #flood ...,Media,Other Useful Information,Related and informative
295456835916399000,RT @7NewsBrisbane: Foam from rough waves at Alexandra Headland resembles snow on the Sunshine Coast #staysafe #bigwet #queensland #flood ...,Media,Affected individuals,Related and informative
295457427325874000,@karlstefanovic  @QPSmedia say PLEASE don't dial 000 for road updates. Comms staff need lines free 4 emergencies. 131940 road info. #bigwet,Outsiders,Caution and advice,Related and informative
295461239952376000,"Just lost power for a bit there, but back online (could be famous last words...better not jinx it...). #qldfloods #bigwet #exoswald",Eyewitness,Affected individuals,Related and informative
295461483205235000,“@Noosaville: Boats along Gympie Terrace #Noosa river foreshore #bigwet http://t.co/bBTIZ1nQ” Geez mate it's rough!,Media,Affected individuals,Related and informative
295463613920068000,RT @2DayFMSydney: QUEENSLAND FLOODS: One man has died and there are fears for three others  #2DayFM  #newsfeed,Media,Affected individuals,Related and informative
295466944172265000,"Devastating floods strike Queensland, disaster declared:  Floods have wreaked havoc in Bundaberg on Australian’s... http://t.co/RN33jlVH",Outsiders,Caution and advice,Related and informative
295468806443262000,RT @PeterDoherty7: Looks like the BOM radar is either down or blown away #bigwet #ausopen http://t.co/iteHFXfW,Media,Infrastructure and utilities,Related and informative
295471356580073000,Palmwoods police just called to say they can't reach my dad by road tonight. It's like an ocean out here. #bigwet,Eyewitness,Other Useful Information,Related and informative
295471880880665000,RT @612brisbane: IPSWICH: Flood prediction maps now online &amp; available at: http://t.co/soiyBOS5 #bigwet #qldfloods http://t.co/jDlHJVsf,Media,Caution and advice,Related and informative
295472887509418000,Swift water rescue underway at Gilston #bigwet,Eyewitness,Caution and advice,Related and informative
295473197896331000,Fraser: Sporting clubs suffer as floods strike again http://t.co/mM3RpXr0 #qld,Media,Other Useful Information,Related and informative
295474997231751000,RT @TransLinkSEQ: Reminder to avoid travel unless absolutely necessary. Extensive delays on all modes across SEQ due to bad weather #bigwet,Government,Caution and advice,Related and informative
295479212540838000,Australia: dramatic rescues amidst storms and flooding: Emergency services make some dramatic rescues and more t... http://t.co/7n8Q7bfS,Media,Affected individuals,Related and informative
295479787126915000,RT @LibbyStone9: Rainfall not as heavy so far as predicted on Gold Coast.. Damaging winds a major concern for authorities.. #bigwet,Eyewitness,Caution and advice,Related and informative
295479883608515000,"RT @Telstra_news: QLD FLOODS: a cable washout in Kingaroy has impacted a significant number of landline, broadband and mobile services i ...",Business,Infrastructure and utilities,Related and informative
295480521130131000,"ALERT @Telstra on #fb: cable washout in #kingaroy area impacting landline, broadband &amp; mobile services across CQ &amp; NQ @cbemergency #bigwet",Business,Infrastructure and utilities,Related and informative
295481058013635000,RT @abcnews: Breaking: Flood maps for Brisbane River are now available http://t.co/2ExK39rY #bigwet,Media,Caution and advice,Related and informative
295485696901259000,RT @AusNewsNetwork: RT @autALERT ATTENTION #BIGWET IF YOU CAN HELP WITH #SANDBAGS EITHER SUPPLY OR PLACEMENT - POST YOUR IDEA &amp;/or I ...,Media,Caution and advice,Related and informative
295486070219502000,Ashgrove Flooding Australia Day Weekend 2013.wmv: http://t.co/aTh6znAO via @YouTube,Media,Other Useful Information,Related and informative
295487290761957000,"RT @Telstra: QLD FLOODS: Telstra encourages customers to only use their mobiles in emergency situations. If 000 is affected, call local  ...",Business,Caution and advice,Related and informative
295489526321803000,RT @Channel9: QLD viewers: Premier Campbell Newman confirms parts of Ipswich &amp; Brisbane susceptible to flooding; LIVE News @ 9.30pm  ...,Media,Caution and advice,Related and informative
295489895407960000,RT @Channel9: QLD viewers: Premier Campbell Newman confirms parts of Ipswich &amp; Brisbane susceptible to flooding; LIVE News @ 9.30pm  ...,Media,Caution and advice,Related and informative
295491552187404000,RT @That1972Bloke: be prepared #BNE the winds are coming! It's blowing a #gale at #Maroochydore. #staysafe #bigwet,Outsiders,Caution and advice,Related and informative
295493842260595000,According to the automatic gauge in #Bundaberg the Burnett River has passed the Dec 2010 level of 7.92m.  Now at 8.1m and rising #bigwet,Eyewitness,Caution and advice,Related and informative
295493892575461000,#BIGWET UPDATE #BUNDABERG Many areas inundated. MAYOR: Burnett River at 8.2m rising 10cm/hr. Currently 350 ppl @ evacuation ctr's #qldfloods,Eyewitness,Affected individuals,Related and informative
295494077133238000,Overheard: yesterday in australia: fuck we are burning to the ground today in australia: cool flooding and... http://t.co/sY3hZYdb,Outsiders,Not applicable,Related and informative
295500481822876000,"Start to worry when my backyard start to flash flooded, but won't take long before its gone. Thanks GOD! #bigwet",Eyewitness,Caution and advice,Related and informative
295503497531646000,RT @brucemills: RT @anita_roe: Power outage #scarborough #redcliffe should be resolved by 10.30pm #energex. #bigwet,Media,Infrastructure and utilities,Related and informative
295503497544229000,RT @brucemills: RT @anita_roe: Power outage #scarborough #redcliffe should be resolved by 10.30pm #energex. #bigwet,Business,Infrastructure and utilities,Related and informative
295504885879828000,RT @QldSES: WOW! RT @a1d077: Cleveland Point #bigwet http://t.co/E5tkFUPR,NGOs,Other Useful Information,Related and informative
295505082991133000,"BOM UPDATE: Mary River at Gympie set to peak at 21m on Monday morning. A peak of 10m during monday, in to Tuesday for Maryborough #qldfloods",Media,Other Useful Information,Related and informative
295506567770563000,Latest news: Qld cities brace for floods - again - Herald Sun http://t.co/3i9LzBCG,Media,Other Useful Information,Related and informative
295508685894070000,RT @QPSmedia: #bigwet Latest BoM FLOOD WARNINGS for coastal rivers and adjacent inlands catchments from Rocky to NSW. http://t.co/VsCjdcko,Media,Caution and advice,Related and informative
295513568051339000,RT @7NewsBrisbane: A list of locations where sandbags are available in Brisbane is now on our Facebook page: http://t.co/MZMavk6Q #bigwet,Media,Donations and volunteering,Related and informative
295524066411037000,27/23:14 EST Flood Warning - Fitzroy River (QLD) http://t.co/Pcu4VnvJ,Government,Caution and advice,Related and informative
295525060477870000,BBC News - Australian state of Queensland braces for flooding http://t.co/1d4tmPxo,Media,Other Useful Information,Related and informative
295530815054549000,"@jordyemmaxx yep, there pretty close.  I need web ones at the moment in qld.  Waits for the floods.",Eyewitness,Affected individuals,Related and informative
295534501831008000,RT @SwannyDPM: Met the @theqldpremier and EMQ officials this afternoon to offer full support of the Aust Govt and ADF as this QLD floods ...,Government,Other Useful Information,Related and informative
295535651091268000,"BOM UPDATE: Though the storm is easing as it moves further south in to #NSW, heavy falls still possible over the next 12hrs #qldfloods",Government,Caution and advice,Related and informative
295544836604457000,RT @TelegraphNews: Severe floods and tornadoes in the Australian state of Queensland have left four people dead and a further two missin ...,Media,Affected individuals,Related and informative
295553250395046000,There is lightning now. Feel things are going to get very wild for the next few hours #BigWet #GoldCoast #Robina,Eyewitness,Affected individuals,Related and informative
295558723965960000,"Reminder: If you need help from the SES, call 132 500 #QLDFlood #BigWet",Media,Caution and advice,Related and informative
295559353078002000,RT @QPSmedia: Severe weather warning updated - strong winds up to 125km/hr possible in SE Coast district #bigwet http://t.co/vYEkFKQ1,Media,Caution and advice,Related and informative
295563169919824000,Live: Qld flooding alert moves south - ABC Online: Sydney Morning HeraldLive: Qld flooding alert moves southABC ... http://t.co/693ZGH08,Media,Caution and advice,Related and informative
295569784337232000,RT @AUtoday: #BIGWET If trapped in flooded #shelter Move to highest pt via man-hole &amp; thru roof tiles CALL 000 immediately WAIT for  ...,Media,Caution and advice,Related and informative
295584598589592000,RT @TwitterAU: Twitter accounts with news about floods in Queensland: @612Brisbane @QldSES @abcsouthqld @QLDOnline #qldfloods,Media,Caution and advice,Related and informative
295594912408302000,Australia issues #flood warning as mini #tornado hits http://t.co/IbamTU1D,Outsiders,Caution and advice,Related and informative
295598964097577000,RT @BBCWorld: Australian state of #Queensland on alert for more tornadoes &amp; #floods - VIDEO http://t.co/Tr0Q3LYd,Media,Other Useful Information,Related and informative
295605876327330000,"RT @RT_com: Devastating floods strike Queensland, disaster declared http://t.co/0MEQn1Tv",Outsiders,Other Useful Information,Related and informative
295612754973323000,"Telstra phone services cut at Rockhampton, Cairns, Gladstone, Mt Isa, Mareeba, Townsville. 000 coverage is also down in these areas #bigwet",Media,Infrastructure and utilities,Related and informative
295617955906073000,RT @612brisbane: UPDATE: FLOOD WARNING FOR THE ALBERT AND LOGAN RIVERS http://t.co/AUoqNQWs… #qldfloods #bigwet,Media,Caution and advice,Related and informative
295622418637152000,Heart goes out to those who went under in 2011 &amp; are facing a flood threat again this morning. #qldfloods,Outsiders,Sympathy and support,Related and informative
295625082020196000,Monsoonal conditions continue - although had to reassure G2 no tornatoes or salamis today #bigwet,Outsiders,Caution and advice,Related and informative
295628391342801000,Scores of swift water rescues and a man missing in SE Qld @abcnews at 6:30 #bigwet,Media,Affected individuals,Related and informative
295633973953057000,More pics from Maroochy Conservation Reserve #sunshinecoast #bigwet http://t.co/7bE4HK6q,Eyewitness,Other Useful Information,Related and informative
295635609748382000,"AU-blog: Devastating floods strike Queensland, disaster declared: People look at a boat that has been washed up onto… http://t.co/yTy1up6O",Media,Caution and advice,Related and informative
295637048377893000,RT@PeterDoherty7: NSW: Take ex tropical cyclone Oswald seriously. He is one angry system #bigwet #NSW #sun7,Media,Caution and advice,Related and informative
295643679576711000,Qld premier launches flood appeal http://t.co/clmCCLif (Daily Telegraph) #news #sydney,Media,Donations and volunteering,Related and informative
295647504777765000,Worst still to come for Queensland: LIVE UPDATES: QUEENSLAND residents face days of uncertainty as floods hit fo... http://t.co/oZl0V7w1,Media,Other Useful Information,Related and informative
295647806755045000,Roof ripped off Fortitude Valley station #bigwet http://t.co/a7QkJqoA,Eyewitness,Infrastructure and utilities,Related and informative
295648612057227000,RT @thetodayshow: EXTENDED COVERAGE OF QLD/NSW FLOOD CRISIS: We are staying on the air until 11am (10am QLD time) to bring you the lates ...,Media,Other Useful Information,Related and informative
295649727750488000,My poor pool is full of muddy water again! 😥#bigwet#frustrated http://t.co/QQlZMJfN,Eyewitness,Affected individuals,Related and informative
295653766886212000,#QLDFloods  the special coverage on #Sun7 is both informative and heartbreaking - Please keep safe people!!,Media,Sympathy and support,Related and informative
295654739939578000,@NewsTalk4BC mayor of Scenic Rim trapped at Moogerah Dam by flood waters #bigwet http://t.co/NH5kSlmc,Media,Affected individuals,Related and informative
295655528464527000,Second flood death in Qld http://t.co/RWqnN8k5,Outsiders,Affected individuals,Related and informative
295656140845502000,"Good time to test out my new kite, while I have no power and water #bigwet #qldfloods #cabinfever",Eyewitness,Affected individuals,Related and informative
295657009079022000,RT @otiose94: “@stuartcmcgill: Qld surprised flood peak in Bundaberg will be higher than 2011. Join the dots!” #climatechange #auspol,Media,Other Useful Information,Related and informative
295657218794209000,RT @QldFire: A big shout out to all QFRS staff &amp; volunteers who worked throughout the night helping their fellow #Qlders #bigwet #ql ...,Government,Sympathy and support,Related and informative
295658036658315000,RT @Gold_Coast_City: Latest from #goldcoast Mayor Tom Tate including new radio interview http://t.co/m7q5JvMx #bigwet #qldflood #qldfloods,Government,Other Useful Information,Related and informative
295660146405827000,RT @LibbyStone9: Winds of around 100 km/hr still hitting some parts of Gold Coast this morning. #bigwet,Eyewitness,Caution and advice,Related and informative
295661283049624000,Pygmy whales washed up in huge swells http://t.co/gt1wgSn9 @abcnews #bigwet,Media,Other Useful Information,Related and informative
295666727273001000,RT @BBCWorld: Australian state of #Queensland on alert for more tornadoes &amp; #floods - VIDEO http://t.co/Tr0Q3LYd,Media,Caution and advice,Related and informative
295667620672336000,Insurers get nervous: Insurers brace for a new round of claims following heavy rains and flooding in Queensland ... http://t.co/9bUugdZN,Media,Affected individuals,Related and informative
295670170788180000,Foam covers Currumbin Beach #bigwet #qldfloods #bigblow http://t.co/42BR86LQ,Outsiders,Other Useful Information,Related and informative
295673287172829000,RT @newscomauHQ: Evacuation centres now set up in the Lockyer Valley. Mayor Jones says creek floodwaters higher than in 2011. #bigwet ht ...,Media,Donations and volunteering,Related and informative
295673643671904000,RT @VodafoneAU: BLOG: The latest on our services in flood affected #QLD http://t.co/ZObBQ1Xo #BigWet,Business,Infrastructure and utilities,Related and informative
295674176377856000,RT @mattheworbit: If you need to evacuate today - the Cat Clinic Paddington has spaces available to look after your cat. #bigwet,Outsiders,Affected individuals,Related and informative
295674570625667000,Awful cracking sounds during the night ... two more trees down this morning #bigwet #qldflooding a bit brighter but wind still vicious,Eyewitness,Affected individuals,Related and informative
295675791180702000,"And on the other side... Brisbane River breaking its bank at Chelmer, close to Walter Taylor Bridge #bigwet http://t.co/gSkKqAvp",Outsiders,Infrastructure and utilities,Related and informative
295677397582377000,“@Donna_Field: Kedron brook - the bridge at Gordon park is now shut @abcnews #bigwet  http://t.co/LDI6mrGV” @funknbeats,Media,Caution and advice,Related and informative
295682439139951000,RT @abcnews: Follow our live coverage of the flood crisis in south-east Qld and northern NSW http://t.co/gHsdgXNV #qldfloods #nswfloods  ...,Media,Other Useful Information,Related and informative
295682581754683000,"RT @QPSmedia: Flinders Parade, Brighton. Pedestrains and cars PLEASE LEAVE THE AREA, it is unsafe and you're causing police issues! #bigwet",Media,Caution and advice,Related and informative
295683596767883000,Access to Stradbroke Island cut for second day in a row - all ferries in and out suspended #strandbroke #Bigwet #QLDFlood @abcnews,Media,Infrastructure and utilities,Related and informative
295683886191620000,RT @zonca: The Condamine River about to go over the bridge in Warwick: #bigwet http://t.co/ZkjbspcK,Media,Caution and advice,Related and informative
295684318200750000,"So when disaster strikes #bigwet u lose power, water and smartphone (no charger, no telstra). Surprising how dependent u are on iPhone!",Eyewitness,Other Useful Information,Related and informative
295688428622860000,RT @BruceGrady: @QldSES members &amp; emergency crews working hard across #Qld helping their communities during the #bigwet &amp; #qldfl ...,Government,Donations and volunteering,Related and informative
295688445395886000,Queensland Police Service: Lockyer Creek is still experiencing moderate to major flooding below Gatton. #bigwet http://t.co/HHJMPvki,Government,Caution and advice,Related and informative
295688655106888000,"As the Brisbane River rises, South Bank beach could be flooded for the second time in two years #bigwet #qldfloods http://t.co/n5uegX88",Outsiders,Caution and advice,Related and informative
295689774956687000,Clean up day #bigwet http://t.co/QnrpPYIA,Eyewitness,Affected individuals,Related and informative
295690588676817000,Flooding hits eastern Australia: Hundreds of homes are inundated and and several people reported missing as floo... http://t.co/m6pwuiC5,Media,Affected individuals,Related and informative
295691150713569000,BBC : Flooding hits eastern Australia: Hundreds of homes are inundated and and several people reported missing a... http://t.co/10DQgj94,Media,Affected individuals,Related and informative
295691196850913000,RT @Simon_C_Ward: Eagle St pier has gone under again. Restaurants inundated. @9NewsBrisbane #bigwet http://t.co/N0MLvSLN,Eyewitness,Affected individuals,Related and informative
295691494629712000,Flooding hits eastern Australia: Hundreds of homes are inundated and and several people reported missing as floo... http://t.co/SFxJvX5u,Media,Affected individuals,Related and informative
295691591094510000,Flooding hits eastern Australia: Hundreds of homes are inundated and and several people reported missing as floo... http://t.co/n5OkADre,Media,Infrastructure and utilities,Related and informative
295691662431232000,Flooding hits eastern Australia: Hundreds of homes are inundated and and several people reported missing as floo... http://t.co/XSclIOF5,Media,Affected individuals,Related and informative
295691788235190000,RT @AUSbroadcast: #Qldfloods #bigwet 722mm of rain in the last 23 hours on the gold coast!,Media,Other Useful Information,Related and informative
295692270601114000,“@QPSmedia: Rain over SEQ is easing - weather system moving into NSW #bigwet” looks like it heading your way @Suburban_mumof2,Government,Other Useful Information,Related and informative
295692690023137000,"RT @QPSmedia: Pedestrains and motorists, PLEASE don't use The Esplanade at Wynnum to sight-see. Go home where it is safe and warm! #bigwet",Media,Caution and advice,Related and informative
295692971041513000,RT @DavidCurnowABC: Toowoomba not spared wind and destruction. #bigwet #staysafe #ABCNews http://t.co/DsGkyziz,Media,Infrastructure and utilities,Related and informative
295693021356360000,RT @9NewsBrisbane: RT @Simon_C_Ward: Eagle St pier has gone under again. Restaurants inundated. @9NewsBrisbane #bigwet http://t.co/BpiYGo02,Media,Affected individuals,Related and informative
295693327540576000,RT @Birdrangers01: @ABCNorthCoast #bigwet At Gibraltar Range we've had 252mm in the past 29 hrs. Total of 477mm since Saturday.,Media,Caution and advice,Related and informative
295693910573994000,RT @KellyDungey: @WynnumHerald from @brisbanestorms earlier today #Wynnum #bigwet http://t.co/DZSYFest,Media,Other Useful Information,Related and informative
295693944132624000,"RT @camerondickqld: Roofing iron, Logan Road, Holland Park. QPS on scene. #qldfloods #bigwet http://t.co/pS5qUNHZ",Eyewitness,Infrastructure and utilities,Related and informative
295698209702040000,RT @QPSmedia: Ipswich Showgrounds &amp; Shiloh Church at Goodna have been opened as evacuation centres. #bigwet,Media,Caution and advice,Related and informative
295699161830023000,All beaches remain closed from Tannum Sands to Coolangatta. Stay out of the water. #bigwet,Media,Infrastructure and utilities,Related and informative
295699577074483000,RT @girlclumsy: Superb work by the @brisbanetimes team today on #bigwet ( @marissa_sc @bkjabour @CameronAtfield ). Live feed here: http: ...,Eyewitness,Other Useful Information,Related and informative
295701628093342000,My photos of the flooded Bicentennial Bikeway are up. #bigwet http://t.co/aWt3ixKg,Eyewitness,Other Useful Information,Related and informative
295701913272451000,RT @couriermail: Police are asking people not to sight see in flooded areas and only use the roads if necessary. #bigwet,Government,Caution and advice,Related and informative
295703184154960000,Queensland Floods – Optus Network Update - 6AM (SingTel - Singapore Telecommunications Limited): ... http://t.co/M8EIsUYu #Science #News,Business,Caution and advice,Related and informative
295703507108000000,RT @RobertHoge: Two #Brisbane CityCats heading for safe harbour to ride out the #bigwet http://t.co/XvA9YqGj,Media,Other Useful Information,Related and informative
295703762989875000,RT @GoldCoastBureau: Foam washes through Justin Park on Burleigh headland #bigwet #bigblow #qldfloods http://t.co/cFiDCJKr,Government,Other Useful Information,Related and informative
295705931453452000,"RT @LouiseLouiseM: Number of coal mines releasing dirty water to Fitzroy Basin rivers now up to 21, plus one mine in Burdekin #bigwet ht ...",Media,Infrastructure and utilities,Related and informative
295707143577940000,230 000 homes &amp; businesses now without power in seq according to @energex. #qldfloods,Business,Infrastructure and utilities,Related and informative
295707349115617000,"@abcnews Hey there, Bicentennial Bikeway is flooding. Here’s some pics. #bigwet http://t.co/Dm1DDuId",Media,Caution and advice,Related and informative
295707424596300000,RT @jsthirtyfive: QLD police couldnt resist havin a hell time @9NewsGoldCoast @9NewsBrisbane @karlstefanovic #bigwet http://t.co/vo9nTZhj,Outsiders,Other Useful Information,Related and informative
295708112470548000,RT @StJohnAmbQld: There is no shame in contacting mental health orgs for help - you are not in this alone! #bigwet #qldflood #qld cc/@Li ...,NGOs,Not applicable,Related and informative
295709408531460000,It's really coming down now #bigwet Australia,Eyewitness,Affected individuals,Related and informative
295709433688908000,Aptly named Creek St under water in the #Brisbane CBD #bigwet http://t.co/AHeniZRH,Eyewitness,Other Useful Information,Related and informative
295710675194499000,RT @SummersAnne: QLD premier Campbell Newman I'm determined to ensure that this flooding won't be similar to the flooding of 2011. Kin ...,Government,Other Useful Information,Related and informative
295710893306683000,Watching the news coverage of the QLD floods #besafe everyone in the affected areas,Outsiders,Sympathy and support,Related and informative
295711228846817000,So we had 45+ degree weather with bushfires last week and this week floods   This is Australia,Outsiders,Other Useful Information,Related and informative
295711723766297000,"RT @larissawaters: If you have the means, please join me in donating to the Qld Floods Appeal 2013 at http://t.co/0TWYqLR2 #bigwet",Outsiders,Donations and volunteering,Related and informative
295715674821624000,"RT @USRealityCheck: Floods, high winds batter NSW, Australia: NEW SOUTH WALES, Australia, Jan. 27 (UPI) --  Ex-tropical cyclone Oswa...  ...",Media,Caution and advice,Related and informative
295716152963899000,RT @NthsideChron: This damage on Rode Rd #bigwet http://t.co/SpDDzyc1,Media,Infrastructure and utilities,Related and informative
295717616771797000,Trees down in CBD #qldfloods http://t.co/15HQopLa,Eyewitness,Infrastructure and utilities,Related and informative
295717868413276000,"3 dead, dozens trapped in Australia floods http://t.co/roDEthIk",Media,Affected individuals,Related and informative
295721257406697000,#forex #updates Australia: Queensland floods … again: There is flooding in Queensland again – an... http://t.co/VC0Xqsck #teamfollowback,Outsiders,Other Useful Information,Related and informative
295721353900872000,RT @Chloebugelly: Wild weather has whipped up sea foam at Mooloolaba Beach #qldfloods @9NewsAUS http://t.co/AR7cHtzo #fb,Media,Caution and advice,Related and informative
295723191010226000,"Three dead, dozens trapped in Australia floods http://t.co/DttXE1j6",Outsiders,Affected individuals,Related and informative
295725443330482000,"Three dead, dozens trapped in Australia floods | http://t.co/EuTQNUht via @sharethis http://t.co/DG48OZ8u",Media,Affected individuals,Related and informative
295726143779254000,"@QPSmedia wait time for sandbags at Redfern St, Morningside is around an hour. #bigwet #qldfloods",Media,Donations and volunteering,Related and informative
295732485554332000,News: Flooding hits eastern Australia http://t.co/BRLwjcnJ,Media,Other Useful Information,Related and informative
295735618732966000,Knowledge is Power. Brisbane Basketball Inc. much better prepared for possible flooding in the coming days #bigwet http://t.co/TNb62I0u,Business,Sympathy and support,Related and informative
295737065759453000,RT @macleanbrendan: Snap. RT: @bravotrav Abbott is visiting flood affected areas of QLD. I'm sure he'll remind Queenslanders he opposed  ...,Outsiders,Other Useful Information,Related and informative
295737191563399000,If I see 1 more tiny car drive through the water at Witton Rd indooroopilly I will actually punch them in the face. #bigwet #brisbaneflood,Eyewitness,Affected individuals,Related and informative
295737736831324000,HANDY list of contacts and numbers. Have a look and write down any that you may need. http://t.co/g2j1ItC7 #bigwet #bnefloods,Outsiders,Caution and advice,Related and informative
295738449888158000,Flooding hits eastern Australia: Three people are killed and hundreds of homes are under water in the Australian... http://t.co/SYlADe8A,Media,Affected individuals,Related and informative
295739230028706000,RT @FFDU: Australia only country in the world which is suffering with floods and news says no worries the bars still serving beers #auss ...,Eyewitness,Other Useful Information,Related and informative
295739381027848000,RT @TonyAbbottMHR: Tks to @theqldpremier for briefing me on the QLD flood emergency 1/2 http://t.co/u5BVxtmS,Government,Other Useful Information,Related and informative
295741562049139000,RT @LaurieOakes: Lib fundraising on back of Qld flood disaster as a devastating cyclone bears down will not earn  Tony Abbott any credit ...,Media,Other Useful Information,Related and informative
295743516590633000,"RT @ironsider: Qld flooding.., here comes Tony Abbott..#bigwet2 http://t.co/RCsf9Qwh",Outsiders,Other Useful Information,Related and informative
295744682611319000,#News Floodwaters expected to peak in Ipswich at 6pm tonight. #BigWet,Media,Caution and advice,Related and informative
295745215283737000,"#QLD Floods: Bundaberg - More than 2,000 properties affected. Nth Bundaberg about to be isolated - leave now if safe. @QPDmedia reports.",Outsiders,Caution and advice,Related and informative
295745668264382000,"Ipswich: Bremer River expected to peak at 15m, more than 200 properties to be affected. #bigwet",Government,Caution and advice,Related and informative
295746213515497000,@theqldpremier Ipswich water is rising to 15m - can expect 200+ properties affected. Worst area - Goodna. Evac centres are open #bigwet,Government,Other Useful Information,Related and informative
295748381991649000,"RT @Mamamia: If you would like to donate to the Red Cross QLD Floods Appeal, to help families and communities, consider calling 1800 811 ...",NGOs,Donations and volunteering,Related and informative
295749099196649000,CN: Right now Wivenhoe is sealed up. There is no water being let out. The dams are doing what they're meant to do. #bigwet,Outsiders,Infrastructure and utilities,Related and informative
295750244237447000,#NSWSES Units are on standby and ready to assist in the #bigwet &amp; #NSWFloods. Many units are already active... http://t.co/aUdYVWC2,Government,Other Useful Information,Related and informative
295750474957734000,@7newsbrisbane Alex headlands 11am today #bigwet http://t.co/VLCvd2zQ,Media,Other Useful Information,Related and informative
295750697230664000,RT @ErgonEnergy: #bigwet Ergon Energy crews are requesting sight-seers stay off the roads Crews are trying to move into... http://t.co/2 ...,Media,Infrastructure and utilities,Related and informative
295751146042192000,QLD Premier: I hope we will be through the emergency in 2-3 days but that depends on the weather #bigwet,Government,Other Useful Information,Related and informative
295751389320200000,"Flooding at Oxley creek, bureau says it's sitting at around 4 metres and rising. #bigwet @abcnews_qld http://t.co/bR5k2IA7",Media,Other Useful Information,Related and informative
295751460602401000,"RT @RedCrossAU: Everyone affected by #qldfloods, let people know you’re safe: http://t.co/nkyNi0h6. Or search for family &amp; friends.  ...",NGOs,Caution and advice,Related and informative
295751787779084000,RT @SSFCRABBITOHS: We're thinking of all those affected by the #bigwet. Stay safe everybody.,Outsiders,Sympathy and support,Related and informative
295752102343504000,RT @QPSmedia: BOM: Still the chance of isolated thunderstorms around SEQ this afternoon. #bigwet,Media,Other Useful Information,Related and informative
295752714711871000,RT @SBSNews: Update from @theqldpremier on flood affected areas of Qld: http://t.co/fE5LCbd3 #bigwet,Media,Other Useful Information,Related and informative
295752949584519000,Flash Flood - Australia - Australia: EDIS Number: FF-20130128-38017-AUSDate / time: 28/01/2013 04:34:52 [UTC]Eve... http://t.co/ZRk16tst,Media,Other Useful Information,Related and informative
295752999916151000,No power? Save mobile phone battery: turn off background apps http://t.co/IUyKqkg8  #bigwet #qldfloods #nswfloods,Outsiders,Other Useful Information,Related and informative
295756598637367000,Queensland's flood crisis deepens as death toll rises to three - The Australian http://t.co/illtwx2P,Media,Affected individuals,Related and informative
295756778984047000,"Harsh country delivers harsh lessons: Fire, flood and other natural disasters are part of life in Australia, whose hardy inhabitants ...",Outsiders,Caution and advice,Related and informative
295761266889351000,#National ▪ Dairy herd washed away in Qld floods: An entire herd of 400 dairy cattle has been washed away in rag... http://t.co/wUy9Fuoq,Media,Infrastructure and utilities,Related and informative
295761480815632000,RT @QLDOnline: 28/15:00 EST Flood Warning - Mary River (QLD)  http://t.co/sh6RhBl8,Media,Caution and advice,Related and informative
295761757614506000,@RedCrossAU: We’ve launched an appeal for people affected by #qldfloods: http://t.co/G7CU8J8y. Please support &amp; RT.,NGOs,Donations and volunteering,Related and informative
