Tweet ID, Tweet Text, Information Source, Information Type, Informativeness
379334258856194000,#lyons #boulderflood Here is what is left of Shelly's Cabins off of 36 West of Lyons. http://t.co/wwvGLAt75C,Eyewitness,Infrastructure and utilities,Related and informative
379341879927505000,Floods Transform Colorado's 'Gore-Tex Vortex': Residents return to find Colorado's 'Gore-Tex Vortex' transform... http://t.co/iPBhMMWYfq,Media,Infrastructure and utilities,Related and informative
379345407337173000,RT @KellySommariva: Streets buckling like taffy. Viewer pic from Lee Hill Dr. and Lefthand Canyon Dr. #coflood #boulderflood http://t.co/KK…,Eyewitness,Infrastructure and utilities,Related and informative
379347533828325000,“@denverpost: UPDATE: Federal aid begins to flow to flood ravaged Colorado http://t.co/7W2MnfSsVY #coflood”,Media,Donations and volunteering,Related and informative
379348204925366000,"RT @Ascrazyasmyhair: Leaving Sterling, driving past Fort Morgan #coflood @9NEWS http://t.co/HTwvmdFqgm",Eyewitness,Other Useful Information,Related and informative
379348485965091000,RT @Trenton_Hoshiko: I started a T-Shirt campaign to benefit the #coloradoflood victims. http://t.co/p9WUBC0mWB    More info at http://t.co…,Media,Donations and volunteering,Related and informative
379348678898500000,RT @HazNotification: 85 Denver 5th graders &amp; teachers stranded 4 days near get a ride home in a chopper! #cowx #boulderflood #coflood http:…,Media,Affected individuals,Related and informative
379349148664725000,RT @CherylPreheim: Rescues in Broomfield #coflood http://t.co/Zl0VrIAmAA,Outsiders,Donations and volunteering,Related and informative
379353099686904000,"RT @breakingstorm: 5 people confirmed dead in Colorado flooding, and 1,254 people unaccounted for statewide, official says - @NBCNews http:…",Media,Affected individuals,Related and informative
379354483823616000,RT @geopolytica: Colorado flooding rescue continues http://t.co/sUpfvph2bN,Media,Affected individuals,Related and informative
379356052493312000,@cyclist_lawyer 100$ raised so far and just four hours in! #coflood,Outsiders,Donations and volunteering,Related and informative
379357990261756000,Help #coloradoflood http://t.co/tTRZoDCaJL,Outsiders,Donations and volunteering,Related and informative
379358808134255000,"RT @DisasterTechLab: OK, the decison has been made. We're sending a core team to Boulder to provide Internet access and comms. #coflood #bo…",Business,Donations and volunteering,Related and informative
379360347431268000,"RT @breakingstorm: 5 people confirmed dead in Colorado flooding, and 1,254 people unaccounted for statewide, official says - @NBCNews http:…",Media,Affected individuals,Related and informative
379361337278988000,"Colorado flooding: Evacuations, broken oil pipeline in Weld County #fraccident  http://t.co/d1FMyLx1qg",Outsiders,Infrastructure and utilities,Related and informative
379361807070425000,Another woman missing and feared dead in Colorado floods http://t.co/HiEejveFjF,Media,Affected individuals,Related and informative
379362016793604000,A #fracking disaster? http://t.co/jmD69KAwN4 #coflood,Not applicable,Not applicable,Related and informative
379363761603482000,RT @RednockGeog: “@guardian: Colorado floods: rescuers rush to evacuate stranded communities:  http://t.co/tq82PT6efp” yr12 world at risk,Media,Donations and volunteering,Related and informative
379366060077498000,Floods transform Colorado's 'Gore-Tex Vortex' http://t.co/KEVwIbJfBT,Media,Infrastructure and utilities,Related and informative
379366240428384000,RT @YuriHiranuma: Death toll rises in Colorado floods with another feared dead http://t.co/OSoDTAWiAw via @reuters  コロラドの歴史的な洪水の現時点での死者4人、行…,Not applicable,Affected individuals,Related and informative
379367666500108000,RT @Cosmic_Surfer: Colorado burns then floods but deniers still deny climate change http://t.co/oBI5D9LyFF,Outsiders,Other Useful Information,Related and informative
379370682217271000,Floods destroy or damage more than 50 bridges in Colorado: WELD COUNTY — Thirty bridges have been reported... http://t.co/Mk4PlK5lXw,Media,Infrastructure and utilities,Related and informative
379371030315160000,RT @HHDavisPix: The damage to the small town of #Jamestown of #Boulder from the #coflood is jaw dropping. Follow here for more photos http:…,Media,Infrastructure and utilities,Related and informative
379371923722879000,RT @A_Long_Bear: Btw it just blows me away that over 1200 people are still unaccounted for from the floods that have hit Colorado. #unthink…,Outsiders,Affected individuals,Related and informative
379373546901750000,RT @jaclynloraine: Hardworking power crews work to repair lines downed by a #mudslide. #boulderflood http://t.co/7eq4ngAU1H,Media,Infrastructure and utilities,Related and informative
379377925767700000,RT @Wildcat0037: #Colorado floods: Over 500 unaccounted for as 'devastating' rain looms http://t.co/JRdYS5jmL7,Media,Affected individuals,Related and informative
379378101924278000,The University of Northern Colorado will be closed Monday due to flooding in the area - @9NEWS http://t.co/wXaLVfubmQ,Media,Infrastructure and utilities,Related and informative
379378227774755000,"RT @BreitbartNews: Over 1,200 Missing in Colorado Flooding: A large area of Colorado, primarily Boulder County, has experienced e... http:/…",Media,Affected individuals,Related and informative
379378525557383000,"The Colorado Office of Emergency Management estimates nearly 19,000 homes are damaged or destroyed. #coloradoflood",Government,Infrastructure and utilities,Related and informative
379380798882709000,"RT @CherylPreheim: Heart wrenching @COEmergency reports 11,700 evacuated.  17,494 housing structures damaged, 1502 homes destroyed. #coflood",Government,Affected individuals,Related and informative
379381461561782000,#COFlood coverage continues on CH20 and live stream: http://t.co/bbpTYjr77F,Media,Caution and advice,Related and informative
379382791143571000,RT @OhMyJet: RT @KDVR: RT @CJose Viewer pic of Fairgrounds Park in Loveland. Railroad has shifted; heavy damage #COflood http://t.co/IBi2br…,Media,Infrastructure and utilities,Related and informative
379385865597776000,"Flooding Brings Tales of Rescues, Improvisation: Flooding in Colorado Rockies brings tales of rescues, improvi... http://t.co/MmggUh5W59",Media,Affected individuals,Related and informative
379385957843083000,"Flooding Brings Tales of Rescues, Improvisation: Flooding in Colorado Rockies brings tales of rescues, improvi... http://t.co/lxTmoXcI3u",Media,Affected individuals,Related and informative
379387736253162000,RT @msnbcDisrupt: Pres. Obama has declared a state of emergency in Colorado after record flooding. To find out how you can  help go to: htt…,Media,Other Useful Information,Related and informative
379387966948258000,.RT @CUBoulderPolice: #BREAKING: Raw sewage flowing from pipe north of Space Sciences (East CU Campus) near footpaths. Avoid area. #COflood,Government,Other Useful Information,Related and informative
379391708271620000,"RT @breakingstorm: 5 people confirmed dead in Colorado flooding, and 1,254 people unaccounted for statewide, official says - @NBCNews http:…",Media,Affected individuals,Related and informative
379396951113859000,RT @anthonywx: BEFORE &amp; AFTER FLOOD: Big Thompson Canyon entr. (Photographers not known) #boulderflood #coflood http://t.co/TSlVL6fW0I,Outsiders,Sympathy and support,Related and informative
379406849671320000,"RT @BrianBledsoe: 11,700 people evacuated, 17,494 homes damaged, 1,502 homes destroyed, 1,253 people unaccounted for...#cowx #coflood",Media,Affected individuals,Related and informative
379409471140676000,"RT @SaraMegibow: ...is wet. Evacuations north, west and east of us. Still raining. Roads are shredded. #coloradoflood",Eyewitness,Infrastructure and utilities,Related and informative
379410108675289000,RT @BoulderRelief: Can you help with long-term housing of #BoulderFlood victims? Please let us know: boulderfloodrelief at gmail dot com,NGOs,Donations and volunteering,Related and informative
379410586817528000,RT @realstevem: Does anyone know of some vacant warehouse space near central Boulder for @Boulderrelief Flood relief efforts? #boulderflood,Outsiders,Donations and volunteering,Related and informative
379411652178756000,"RT @9NEWS: Colorado floods: 11,700 evacuated  #9NEWSHeadlines http://t.co/Nk0Lyf8Jls",Media,Affected individuals,Related and informative
379412537185276000,#climate Colorado floods: rescuers rush to evacuate stranded communities: AP http://t.co/s89lZOd0L2 *death VIDEO: http://t.co/zYLDxRiafn,Media,Donations and volunteering,Related and informative
379412612653388000,Flooding at Cactus Jacks in #Evergreen #COFlood #cowx photo by @crossroads2007 http://t.co/K7K8g67utf,Media,Other Useful Information,Related and informative
379414286185267000,RT @EI_Climate: #climate Colorado floods: rescuers rush to evacuate stranded communities: AP http://t.co/s89lZOd0L2 *death VIDEO: http://t.…,Media,Donations and volunteering,Related and informative
379415850660688000,Colorado flooding turns deadly http://t.co/90EKnRAsgM,Media,Affected individuals,Related and informative
379416379150987000,New look at the St Vrain in #Longmont via @Dougherty7NEWS Look how high river is flowing at Hover/3rd. http://t.co/xYbdNxy5Hl,Media,Other Useful Information,Related and informative
379416429482607000,"RT @9NEWS: Colorado floods: 11,700 evacuated http://t.co/f2FGpQYOiC #9NEWS",Media,Affected individuals,Related and informative
379421118697726000,"Rain is still pouring down in #Colorado. 500 unaccounted for by the #floods, hopefully rescue efforts are successful.",Outsiders,Affected individuals,Related and informative
379422980998046000,"RT @AccuracyInMedia: Colorado Floods Rise, Many Feared Dead or Missing! Please Retweet if you wish the best for those affected! http://t.co…",Media,Affected individuals,Related and informative
379425505973256000,Sunday rain leads to multiple water rescues across Colorado Springs: http://t.co/ZIa0gNxuzm #COflood,Media,Affected individuals,Related and informative
379426239947481000,"@IdilioMon: #coloradoflood ==&gt; Street view from my home this afternoon. Rain, rain, go away... http://t.co/H3FdI3A1NQ",Eyewitness,Other Useful Information,Related and informative
379427955430003000,RT @Tehelmin: Colorado Floods Break Pipeline and Engulf Gas Wells http://t.co/LwU2RFLL4n #coflood #coloradoflood #environment #oil #gas #fl…,Media,Infrastructure and utilities,Related and informative
379429637341737000,"RT @YourAnonNews: Broken Oil Pipeline in Weld County, CO After #COflood http://t.co/9AxxPH8oDp",Media,Infrastructure and utilities,Related and informative
379431671570772000,RT @GaltsGirl: The Red Cross arrived.... #COFlood http://t.co/mTojg0SaFu,NGOs,Donations and volunteering,Related and informative
379431940015030000,PRAY FOR COLORADO: -DAMGES ESTIMATED $150 MILLION -35 BRIDGES DAMAGED  -ABOUT 100 MILES OF ROADS DAMAGED -NO FLUSH ORDER FOR EVANS #COFLOOD,Outsiders,Infrastructure and utilities,Related and informative
379436071387685000,#Colorado Floods Leave #Hundreds Unaccounted For http://t.co/LcRtx5HIYt,Media,Affected individuals,Related and informative
379436390158574000,RT @KellySommariva: Here's a look inside Milliken courtesy @9NEWS viewer Briana. Stoplight at Hwy 60 and Hwy 257. #coflood http://t.co/ivmH…,Media,Not applicable,Related and informative
379447492498059000,MT @MVFireRescue Water distribution to start at 8am tomorrow. 3561 Stagecoach Rd #Longmont (MVFR's new admin bldg). #Longmontflood #coflood,Government,Donations and volunteering,Related and informative
379448037757555000,RT @TimesCall: Juveniles seen removing barricades from Colo. 52 and County Line Road. #notfunnyidiots #boulderflood #erie #frederick,Media,Infrastructure and utilities,Related and informative
379450189439717000,RT @HazNotification: Estimated 19k homes damaged or destroyed in Colorado. #coflood #boulderflood #cowx http://t.co/YBeVraRp0v,Media,Infrastructure and utilities,Related and informative
379450298466435000,John Maynard Keynes would argue the #coloradoflood is stimulating the economy. #EconomicsFail,Outsiders,Other Useful Information,Related and informative
379450982167372000,"RT @IdilioMon: @IdilioMon: #coloradoflood ==&gt; Street view from my home this afternoon. Rain, rain, go away... http://t.co/H3FdI3A1NQ",Eyewitness,Affected individuals,Related and informative
379460658427101000,Welcome to Boulderlandia. Climb to safety. #boulderflood http://t.co/0PHYmDPSUX,Outsiders,Other Useful Information,Related and informative
379462185132384000,Flooding shuts down popular Colorado tourist destinations http://t.co/gO618b199A,Media,Infrastructure and utilities,Related and informative
379465200832754000,RT @FoothillsUW: Your support is desperately needed. Please help now. #COFLOOD #BOULDERFLOOD  #LONGMNOTFLOOD    http://t.co/5UauZR8pIM,Outsiders,Donations and volunteering,Related and informative
379466442347135000,"Floods transform Colorado's 'Gore-Tex Vortex': LYONS, Colo. — The cars that normally clog… http://t.co/77iytR0rI6",Media,Infrastructure and utilities,Related and informative
379469781029503000,"MT @BoulderOEM: RTD will have regular routes tomorrow except for the Y, YL &amp; N. The DASH is detoured around S. Boulder. #boulderflood",Business,Infrastructure and utilities,Related and informative
379473979515232000,@WebProNews: #web Colorado Road Closures Present Dangers: The devastating floods have l... http://t.co/IsOgXmHfUE http://t.co/AWFI7OcN1j,Media,Infrastructure and utilities,Related and informative
379475392999858000,“@danielpetty: Major air rescue for Boulder County foothills planned for Monday http://t.co/175GGwjkSZ #COflood” #cowx,Media,Affected individuals,Related and informative
379483152483226000,"RT @YourAnonNews: Everything that led to Colorado’s record-breaking flood, and why it will only get worse: http://t.co/Na8evEfnHa #COflood",Media,Other Useful Information,Related and informative
379492702880272000,Colorado Floods: Rescuers Seek Survivors &amp; Signs of Hope http://t.co/0eBCt1QoSD,Media,Affected individuals,Related and informative
379493919265788000,RT @9NEWS: PHOTO: @VidaUrbonas found this section of Flagstaff Rd. completely washed away. Live: http://t.co/B2yfEVU1hh #coflood http://t.c…,Media,Infrastructure and utilities,Related and informative
379497023042748000,RT @OccupyDisabled: #CoFlood | NCUA Activates Disaster Policy - help from your credit union http://t.co/rDGZDLEzhV,Business,Caution and advice,Related and informative
379510147027984000,Rain slows rescue efforts amid deadly Colorado floods  http://t.co/ugZRNu3tQf,Media,Other Useful Information,Related and informative
379552161333776000,"@GardenGuyKenn To Whom It May Concern: Kenn will be absent today due to...uh..the major flooding in Colorado. Sincerely, the #earlyrisers.",Eyewitness,Affected individuals,Related and informative
379557311968080000,RT @9NEWS: 15 counties in disaster declaration. FEMA hotline 1-800-621-3362. #COFlood #9NEWSMornings http://t.co/U59daijSjJ,Media,Donations and volunteering,Related and informative
379560474448507000,"Another Death Reported in Colorado Floods; 1,200 Still Unaccounted For: Continuing rainfall hampered Colorado ... http://t.co/wQsBEjmmZs",Media,Affected individuals,Related and informative
379560910681309000,"RT @DenverChannel: 1,253 people remain 'unaccounted for' in the #COflood. Details on @7NewsNOW 5-7a: http://t.co/aOn73AD317 #UpWith7News",Media,Affected individuals,Related and informative
379572033945756000,#RT Anon Is there a media blackout happening regarding #fracking spills in Colorado Floods? http://t.co/gNHikUmzK8 #COflood #Boulderflood,Media,Not applicable,Related and informative
379572365316727000,RT @GMA: On @GMA: @SamChampion live in #Colorado w/ latest on flooding; will Obama’s #Syria deal hold?; &amp; #MissAmerica talks live about his…,Media,Other Useful Information,Related and informative
379577020985770000,DTN USA: Colorado floods: Hundreds awaiting rescue.: Hundreds await rescue as copters grounded by rain.       http://t.co/wtXo5RESSb,Media,Affected individuals,Related and informative
379577104897040000,Massive flooding wrecks havoc in portions of Colorado. http://t.co/sz562Rfdqs http://t.co/sdQBtX9QGa,Media,Other Useful Information,Related and informative
379577578853384000,Over 1200 people unaccounted for after huge Colorado flooding. Pray for them,Outsiders,Affected individuals,Related and informative
379590228841095000,"RT @kejames: Six dead, 1,253 unaccounted for, 17,494 homes damaged, and 1,502 homes destroyed in Colorado floods. http://t.co/eOFlAPHtER",Outsiders,Affected individuals,Related and informative
379602534945808000,RT @carolynsave Our team made it over weekend 2 #Coloradoflood to help in the @RedCross shelters there to meet needs of #kids Keep the...,NGOs,Donations and volunteering,Related and informative
379604904727151000,Now: The horrific Colorado floods that have occurred over the weekend. Towns and areas have been evacuated. http://t.co/Rq0aYcWyl5,Media,Infrastructure and utilities,Related and informative
379614736154763000,RT @MadelineNovey: 40 people rescued from Big Thompson Canyon via ATV #coflood http://t.co/tOfGarUeta,Media,Affected individuals,Related and informative
379625502970872000,INFOGRAPHIC: Colorado Flooding Impact Map @firechiefmag #firechief #wildfire http://t.co/uETLlBCvwU,Government,Other Useful Information,Related and informative
379630469018448000,Useless &amp; deadly federal bureaucracy .@hackernewsrss UAV Provides Colorado Flooding Assistance Until FEMA Freaks Out http://t.co/wrCNjo2c51,Media,Donations and volunteering,Related and informative
379631840539054000,RT @CBS4Tim: Colorado broadcasters planning a telethon for #COflood victims this week. More details to be released later today.,Media,Donations and volunteering,Related and informative
379633094623756000,"#coloradoflood : Stories of grief, generosity http://t.co/MNwzbuoZKA",Outsiders,Affected individuals,Related and informative
379633098855440000,"It's BS that the government is happy to use drones for military/police work, but not disaster relief. http://t.co/N9wUfvuZRP #boulderflood",Outsiders,Other Useful Information,Related and informative
379635556713767000,The Marcellus Effect: Colorado Floods Break Pipeline and Engulf Gas Wells http://t.co/TsqWSDUU9Y,Media,Infrastructure and utilities,Related and informative
379636592677495000,"Ey... America. 19K Homes Damaged or Destroyed in Colorado Flooding, 5 Dead http://t.co/tNu87z7v0I",Media,Affected individuals,Related and informative
379640191402508000,AHA Red Star rescue team mobilizes to help animal victims of Colorado floods http://t.co/tg199gplGr via @BunnyJeanCook,NGOs,Donations and volunteering,Related and informative
379645031650320000,RT @AnimalPlanet: How are animals weathering the storm as floods sweep through Colorado? Click ahead for more on rescue efforts &gt;&gt; http://t…,Outsiders,Affected individuals,Related and informative
379645459457147000,#AWWA offers support and resources to flooded communities in Colorado. http://t.co/1cHErygsvN #coflood,NGOs,Donations and volunteering,Related and informative
379646558364373000,RT @ReformConf: Our thoughts are with our host city of Denver and all of Colorado affected by the floods.  Stay safe!,Media,Sympathy and support,Related and informative
379656926692663000,Colorado towns slowly reopen after floods cut residents off from homes: Officials gave early estimates of dama... http://t.co/sbeR2QVRPD,Media,Infrastructure and utilities,Related and informative
379657660679086000,Go Bandit! RT @mitchellbyars: Bandit the live-rescue dog is trained to find live people under rubble http://t.co/7BsAKSZlha #boulderflood,Outsiders,Other Useful Information,Related and informative
379663201375650000,At least 350 people still missing in Colorado flooding; five dead - http://t.co/pKPp4vEfcl,Media,Affected individuals,Related and informative
379663574656123000,Brad Hirschfield: Colorado floods of ‘biblical proportions’ http://t.co/bh0hlgVx9N,Media,Other Useful Information,Related and informative
379663864046293000,Flood Damage - Who Pays?  #NPR #ColoradoFlood  http://t.co/nxkzl4c9vw,Media,Other Useful Information,Related and informative
379669652177420000,"#COflood: Colorado National Guard has evacuated 2,200 people and 500 pets so far",Government,Affected individuals,Related and informative
379671107605115000,Our prayers go out for the people in the Colorado flooding and the shooting in DC Navy Yard.,Outsiders,Sympathy and support,Related and informative
379675390018855000,Rescue helicopters resume flights - so great to see evacuees landing at the airport in @bouldercolorado! #COflood,Outsiders,Affected individuals,Related and informative
379676857991324000,"RT @femaregion8: Individuals impacted by #COflood in Adams, Boulder, Larimer &amp; Weld counties – apply for @fema assistance at http://t.co/Ug…",Government,Donations and volunteering,Related and informative
379679097766416000,RT @9NEWS: Update: boulder co us army rescues 60 people in 2 hours from Jamestown and Big Elk Meadow. More 2 come #coflood via @abolton9n…,Media,Affected individuals,Related and informative
379679601070703000,"RT @greeleygov: DISASTER ASSISTANCE: if you've sustained losses or damages due to the #coflood, call 1-800-621-FEMA (3362) http://t.co/MHCF…",Government,Caution and advice,Related and informative
379679601087492000,RT @BoulderFlood: Salvation Army needs toiletries &amp; socks for #BoulderFlood victims! They can provide blankets/sheets right now. Go to 1701…,NGOs,Donations and volunteering,Related and informative
379685250810773000,RT @femaregion8: Official accts to follow for #COflood updates: @COEmergency @BoulderOEM @RedCrossDenver @LarimerSheriff @bouldercounty @je…,Government,Other Useful Information,Related and informative
379690191687938000,"For the victims of the #coloradoflood, here's #hope from a picture I took at Four Corners this summer. http://t.co/xmtrIdaVlA",Eyewitness,Sympathy and support,Related and informative
379694289535525000,"Be prepared for floods, other emergencies. Stay up to date with vaccinations. Recommendations: http://t.co/mN1ILCIo0R #COFlood #cohealth",Government,Caution and advice,Related and informative
379698634838655000,"4,500 homes damaged in #coflood ,200 businesses destroyed, about 500 with damage. Less than 400 people still missing. http://t.co/fVuVMwp8Jd",Media,Affected individuals,Related and informative
379703361798300000,RT @COEmergency: RT @weldgov: Food and volunteers needed at the Weld Food Bank...http://t.co/NsPtcveVN3 #COFlood,NGOs,Donations and volunteering,Related and informative
379705161180258000,RT @CodyCrouch: Over Lyons. You can see the bridge at Stone Canyon Rd is gone. #CoFlood http://t.co/AcJqKxkGE5,Eyewitness,Infrastructure and utilities,Related and informative
379705932915016000,Hundreds Unaccounted for in Colorado Floods [Video] - http://t.co/jQ2vARbnRf,Media,Affected individuals,Related and informative
379711926605210000,cc @babrbi_twins #COpets RT @NinaSparano: #Coflood Evacuated dog runs to his owner waiting at the #RedCross http://t.co/YiqTmxeE73,Outsiders,Donations and volunteering,Related and informative
379713797235421000,RT @COPetEmergency: #COFlood #Lost #Dog Mariana Butte Sweet Abby a GSP / Lab has been missing since the flood please share! http://t.co/dPK…,NGOs,Other Useful Information,Related and informative
379722416533946000,RT @COEmergency: To register for FEMA disaster assistance: http://t.co/dpdM9XkA4U #COflood,Government,Donations and volunteering,Related and informative
379727533581009000,How You Can Help With The Devastating Floods In Colorado http://t.co/jFlYy1nnjf,Media,Donations and volunteering,Related and informative
379734210933957000,"RT @JoyceMeyer: Our prayers go out to those affected by Colorado flooding. We have partnered w/ Timberline Church to help provide supplies,…",Outsiders,Sympathy and support,Related and informative
379734806533505000,Special Report: Disaster Response - Colorado Floods http://t.co/JgYdVqLa8P,Media,Other Useful Information,Related and informative
379736509407965000,"1,000 waiting to evacuate flood zone: It seems no one is beyond the reach of Colorado's epic flooding.       http://t.co/IKXTWtAell",Media,Affected individuals,Related and informative
379737033670812000,RT @takingphotos: Historic Flooding across Colorado http://t.co/KdS3YdOkgI,Media,Other Useful Information,Related and informative
379739172765831000,Colorado floods: How to help: Many organizations are already trying to find ways to help thousands of Colorada... http://t.co/8KSx2H6m4b,Media,Donations and volunteering,Related and informative
379741387396092000,PHOTOS: Unreal Aerial Views of Devastation from Colorado Flooding http://t.co/wWbTehgN6A,Outsiders,Other Useful Information,Related and informative
379743895581512000,"Chase to Donate $75,000 to Help after Colorado Floods http://t.co/hg2jQgZIm5",Business,Donations and volunteering,Related and informative
379747762717614000,"RT @DenverChannel: Avoid #COFlood waters, health department urges. If you touch it, wash often w/soap. Sewage possible, no reports of oil/g…",Media,Caution and advice,Related and informative
379756235215872000,RT @FoxNews: Death toll in #Colorado flooding rises to 7 as rescue crews scour rubble in search for missing: http://t.co/f8N1pCDts5,Media,Affected individuals,Related and informative
379758122652672000,World Vision to deploy relief supplies to Colorado floods http://t.co/Pej7H7EwY6,NGOs,Donations and volunteering,Related and informative
379760349836493000,"Flooding, Stranded, Emotions Rise in Colorado - The flooded area of Colorado is reportedly the size  http://t.co/UZGdETAzK2",Media,Affected individuals,Related and informative
379763814331204000,@OKCStormWatcher  100 school children trapped by deadly Colorado floods are airlifted to safety after 2 days trapped http://t.co/CscnmePXvA,Media,Affected individuals,Related and informative
379764674163528000,RT @lilliemedia: Radio Responds To Historic Colorado Flooding | http://t.co/AeXWC5Y0mw http://t.co/8Dma4xtuaa via @allaccess,Media,Other Useful Information,Related and informative
379770990755979000,Take an aerial tour of Colorado’s flooding:  http://t.co/m3cRPz35CG,Media,Infrastructure and utilities,Related and informative
379772630741836000,"#CruzRoja: Misión, Visión y Principales Objectivos ☑ http://t.co/pyY244b4sW | #RedCross #COFlood #cofloods #coflooding #CO #COFloodRelief",NGOs,Donations and volunteering,Related and informative
379776703398027000,Colorado floods shut down hundreds of oil and gas wells; recovery will take time: Colorado's oil and... http://t.co/HivwsVtrc8 #Oil #BRK,Not applicable,Infrastructure and utilities,Related and informative
379778993488019000,"RT @DenverChannel: Larimer County says this is 1,000-year flood. Pic of Big Thompson Canyon #COflood http://t.co/H965LngZ2N http://t.co/GyJ…",Media,Other Useful Information,Related and informative
379780398617612000,"Colorado floods: 7 dead, hundreds missing, 1,500 houses destroyed http://t.co/1RcfRLL5IH",Media,Affected individuals,Related and informative
379783766635737000,Thank u @LeahRemini for tweeting how people can help the #ColoradoFlood victims.,Outsiders,Sympathy and support,Related and informative
379785192702886000,RT @CBSDenver: RT @CBS4Shaun: Human Airlift Rescue The Largest Since Hurricane Katrina http://t.co/31dIcwJTiJ #coflood,Media,Donations and volunteering,Related and informative
379785549185176000,RT @The_WhiteWolf_: Colorado Ranchers join together to rescue horses and cattle stranded by the floods. http://t.co/7xxcjIBu6z,Media,Affected individuals,Related and informative
379791400260620000,"RT @Reuters: Eight confirmed dead, 1,600 homes destroyed in Colorado floods http://t.co/l0DyDTE4IV",Media,Affected individuals,Related and informative
379793698730414000,"RT @Reuters: Eight confirmed dead, 1,600 homes destroyed in Colorado floods http://t.co/l0DyDTE4IV",Media,Infrastructure and utilities,Related and informative
379794378216071000,RT @YourAnonNews: Video: Flooded #Fracking Sites in Colorado http://t.co/b866vkDsyE #COflood,Media,Other Useful Information,Related and informative
379796047562047000,"Seven confirmed dead, 1,500 homes destroyed in Colorado floods http://t.co/jbB9miEsti",Media,Affected individuals,Related and informative
379799184901435000,RT @MyBrownNewfies: Late night post. Helping Pets in the Colorado Flooding. #COFlood #BoulderFlood http://t.co/sIBjF3Qwgs,Media,Donations and volunteering,Related and informative
379800963277550000,RT @YourAnonNews: #COflood Human Airlift Rescue The Largest Since Hurricane Katrina http://t.co/XOqIZB4CLM,Media,Donations and volunteering,Related and informative
379806956946338000,Please read &amp; share @MarkUdall's resources for #COflood victims: http://t.co/PBzMytLfYe,Media,Caution and advice,Related and informative
379814171119866000,RT @Cameron_Gray: Please remember to also help #COPets when you're helping those affected by the #COFlood,Outsiders,Donations and volunteering,Related and informative
379820110275281000,Colorado Flooding Crisis #COflood http://t.co/03r8SsiDzN via @NicoleAustin1,Media,Not applicable,Related and informative
379823339868389000,RT @MikeSoron: More than 1200 missing or unaccounted for in Colorado's 1000-year flood. http://t.co/KpWp7XoTSh #coflood #climate,Media,Affected individuals,Related and informative
379824266817966000,RT @CopperMtn: Blue sky and #rainbows today. Sending positive vibes to the #COFlood victims! http://t.co/EIg9apjzC4,Outsiders,Sympathy and support,Related and informative
379825395089957000,RT @TheAtlantic: PHOTOS: Historic flooding devastates Colorado http://t.co/IOP2rYkuyL http://t.co/oyDrwVHX4P,Media,Other Useful Information,Related and informative
379825659331084000,"On the News With Thom Hartmann: More Than 1,200 People Unaccounted for in the Colorado Flooding, and More http://t.co/AbZj8GwtVw",Media,Affected individuals,Related and informative
379830914781426000,RT @COPetEmergency: #Found Lab found  #COFlood http://t.co/RwVSGQYSyT,NGOs,Affected individuals,Related and informative
379831367795630000,"RT @USArmy: #Soldiers have rescued more than 2,100 people &amp; hundreds of pets displaced by Colorado floods http://t.co/p6a9phC8or @CONG1860",Government,Affected individuals,Related and informative
379831913021985000,RT @DaleLoberger: UAV Provides Colorado Flooding Assistance Until FEMA Freaks Out  http://t.co/OhtDLhsulS drone mapping for flood reconnais…,Media,Donations and volunteering,Related and informative
379838464528630000,Colorado flooding could help keep tourists away: DENVER (AP) — Little more than a year after Colorado Gov. Joh... http://t.co/FvzqCVgHhm,Media,Other Useful Information,Related and informative
379844735034073000,"RT @AngelLazyChef: Superior #cowx flooding, farm spewing into adjacent creek. Yes, that all was dry farmland. #colorado http://t.co/laL8hhd…",Media,Other Useful Information,Related and informative
379859209564996000,Death toll from Colorado floods rises to eight http://t.co/ZzNddRQSVV,Media,Affected individuals,Related and informative
379861990413320000,Ham Radio Operators help in emergencies during Colorado Floods - The Denver Post #ARES #coflood #hamr #Hamradio  - http://t.co/Fy9M7eSH2c,Media,Donations and volunteering,Related and informative
379866344067314000,Death toll in Colorado flooding rises http://t.co/BGm6dq4416,Outsiders,Affected individuals,Related and informative
379906663933022000,The latest on Colorado’s devastating flooding: 8 are confirmed dead and 1600 homes have been… http://t.co/BxVaSryANl,Media,Affected individuals,Related and informative
379915903967580000,Animal Rescue - Pet Shop - Colorado Flooding - Help Animals Now https://t.co/aBv6uKmP43,NGOs,Donations and volunteering,Related and informative
379918454104408000,MT @COEmergency Colorado 2-1-1 Recovery and Relief Guides http://t.co/VyeHrWp5Un … #COflood #hmrd ^CB,Government,Donations and volunteering,Related and informative
379921662751154000,Also closed: US 34 Eastbound / Westbound Wiggins-Greeley (Milemarker 149-111) #coflood #cotraf,Eyewitness,Infrastructure and utilities,Related and informative
379928767889961000,RT @TotalTrafficDEN: #Boulder closed on Hwy 287 NB at CO-7 and CO-52 in #Longmont #COtraffic http://t.co/V8oA4oBJqC,Government,Infrastructure and utilities,Related and informative
379953426227925000,Fracking and Colorado Flooding Don’t Mix – EcoWatch: Cutting Edge Environmental News Service http://t.co/E7ss8lFAlP,Media,Other Useful Information,Related and informative
379963937157951000,"Expert: Colorado flooding - http://t.co/MU0BZrgLbv: Expert: Colorado floodingDigitalJournal.comWATERLOO, ON, Se... http://t.co/yQYsSmMx6Y",Media,Other Useful Information,Related and informative
