item_id,item,label,,,,
233470605394059000,our simple way to help others... #reliefgood #rescuePH #rice   @ Richville Place http://t.co/g4Wv9w7m,Related and informative,,,,
233481258955592000,RT @miriamq: UP Doctors also here in Baseco Village giving medical assistance. Kudos! God bless your efforts! #reliefPH http://t.co/NS4gjygF,Related and informative,,,,
233485851697504000,"RT @Solid_ABSCBN: Don't Panic to this Genesis 8:7-12 God promised to never do that again. THINK POSITIVE, Be POSITIVE.! Pinoys!! #rescuePH",Related and informative,,,,
233505988576174000,"RT @inquirerdotnet: “@MMDA: ADVISORY: Truck Ban is lifted tomorrow, Friday August 10, for ALL TRUCKS CARRYING FOOD ITEMS. #MMDA” #floodsPH",Related and informative,,,,
233510828786209000,BN: [UPDATED] Where to bring your donations or to volunteer #reliefPH http://t.co/icsOwfMH,Related and informative,,,,
233522472161534000,Day 2 #IskoOperation #ReliefPH http://t.co/o82v7G5k,Related and informative,,,,
233559411417821000,@sabenimitch stay tuned for announcements. Check the #ReliefPH,Related and informative,,,,
233563320496583000,@sherilynRtan they're bringing goods to hospitals that need help! go help them too? QC lang! @ReliefPHcom -- http://t.co/FskWPVla  #reliefPH,Related and informative,,,,
233565421847065000,Nangangailangan pa po ng mga DONATIONS para mas marami pa ang ating matulungan. SALAMAT PO! :) God Bless!http://t.co/iwKoaPVx #reliefPH,Related and informative,,,,
233568521420947000,"RT @UP_Asterisk: : PACK YOU. Yes, we still need you to pack our goodies at the UP CHK Gym tomorrow morning! #ReliefPH",Related and informative,,,,
233570362728776000,"RT @BEASTPH: [DONATE / #reliefPH] Pinoy B2UTYs (and even International ones) , we will be needing your help as BeastPH will be... http:/ ...",Related and informative,,,,
233606597350392000,Hashtags Help Coordinate Relief Efforts in Philippine Floods http://t.co/ZaQZsCzt vía @Mashable,Related and informative,,,,
233617477349822000,RT @NetSuiteorg: #NetSuite #grantee @oneLaSalle shares map of relief donation centers in PH. #reliefPH http://t.co/AYTGJk35,Related and informative,,,,
233629741503115000,RT @TheHomeschool: After losing my home last year to a flood I know a little of what is ahead for the thousands of people in Manila... h ...,Related and informative,,,,
233632757224468000,PHL seeks help to aid 2 million flood victims - http://t.co/kbndQ4vJ via @gmanews #floodPH #reliefPH,Related and informative,,,,
233644866146554000,Monsoon Rain Floods Manila - In Focus - The Atlantic http://t.co/TSNL3WP6,Related and informative,,,,
233689321587241000,Manila begins cleanup after floods: CNN's Alex Zolbert gets a first hand look at the afterm... http://t.co/mZMzPdzL http://t.co/3tAvLGzB,Related and informative,,,,
233702139363459000,#Calumpit was titled as the #Waterworld and for miles and miles was 10 under ft of flood water. #rescueph #b http://t.co/hhp0HAq1,Related and informative,,,,
233741586817749000,RT @PhilstarNews: Lahar alert in Pampanga http://t.co/ms7kit0u #habagat,Related and informative,,,,
233749446930874000,RT @GdnDevelopment: Manila hit by devastating floods – in pictures http://t.co/8W8fDR5o #Philippines,Related and informative,,,,
233763539817464000,"RT @BreakingNews: Philippine flood death toll rises to 60, government says - AAP http://t.co/6vpDr9GT",Related and informative,,,,
233764319920284000,"RT @lallie: Nakakaiyak. Gujab, Pinas! | #reliefph #rescueph #habaGotye #volunteer #philippines http://t.co/6hBpRJRf",Related and informative,,,,
233775086736404000,RT @RizalReliefOps: We're still in need of 250bottles of water for our relief packs!Hope you can donate!Pls RT!Thx! #ReliefPH @yanyuzon  ...,Related and informative,,,,
233787086614974000,RT @inquirerdotnet: “@dzIQ990: RT “@erwinaguilon: Isang lalaki  patay sa leptospirosis sa Ospital ng Maynila,Affected individuals,Related and informative,,,
233787573162631000,@McDo_ph 2 million Manila flood victims still have NO Food and Clothing.  Please RT these donation centers locations: http://t.co/gb5otGmX,Related and informative,,,,
233790576296854000,UP Red Cross Youth is continuously accepting donations in cash or kind. For bank &amp,Donations and volunteering,Related and informative,,,
233847954371379000,"RT @LPUManila: Classes in #LPUManila will resume on Saturday, August 11, 2012.#ReliefPH goods are accepted via Security Ofc or COSeL @ M ...",Related and informative,,,,
233862357594563000,Sneakers on auction to help Manila flood victims http://t.co/KP7C3Ptt #uae #news #dubai,Related and informative,,,,
233893089251566000,RT @OrangeCaloy: blueREP's helping to raise money for the flood victims. Watch the 8pm show of #13musicalblueREP tom for #reliefPH! Prou ...,Related and informative,,,,
233898856423752000,RT @roanmagan: Missing :( #rescuePH Please RT @ramseyjaya @reginevalcasid @bubblesparaiso @mona_910 @wardjillian23 @MilkcahWynne http:// ...,Related and informative,,,,
233903897972969000,This rain just keeps pouring! Hoping and praying that everyone stays safe!!! ☔ #rescuePH #PrayForThePhilippines,Related and informative,,,,
233908964725760000,Konting click lang makakadonate ka na! #TulongKabataan via Paypal. Just click this link: http://t.co/M5iQCtj3 #ReliefPH,Related and informative,,,,
233929877496160000,"RT @BEASTPH: [DONATE/ #reliefPH] Let's live to our name B2UTYs, be beautiful inside and out. Donate and help the flood... http://t.co/B5 ...",Related and informative,,,,
233963566166839000,"AUG 11 shows: Tix for 3PM, P200 Tix for 8PM, P500, all profits donated to #ReliefPH Contact 09175002462 for tickets. http://t.co/VfMNIt0G",Related and informative,,,,
233977998758531000,Manila residents clean up after deadly floods http://t.co/lcgDbjEs,Related and informative,,,,
233984890008392000,"RT @_blueREPERTORY: AUG 11 shows: Tix for 3PM, P200 Tix for 8PM, P500, all profits donated to #ReliefPH Contact 09175002462 for tickets. ...",Related and informative,,,,
234123545293234000,RT @gabbietatad: #reliefPH RT SAN ANTONIO still open. URGENT NEED for volunteers today to LOAD &amp,Donations and volunteering,Related and informative,,,
234124224766296000,Check out available relief ops #reliefPH http://t.co/G8j6OKfH,Related and informative,,,,
234125751518130000,"RT @CAS_SEB: #ReliefPH UA&amp;P (Pearl Drive, Ortigas, Pasig) is a drop off point for donations. Thank you very much to our generous don ...",Related and informative,,,,
234139060027945000,RT @venzie: Tandaan: Panandalian lang ang lunas na kaya ng #ReliefPH. Kailangan ng strategic program / reforms to prevent disasters and  ...,Related and informative,,,,
234139324269068000,RT @pinoyurbanist: Why it floods in Metro Manila. Simple. http://t.co/FaYGzEzx,Related and informative,,,,
234141320761983000,RT @venzie: Tandaan: Panandalian lang ang lunas na kaya ng #ReliefPH. Kailangan ng strategic program / reforms to prevent disasters and  ...,Related and informative,,,,
234257943380517000,RT @darwinbandoy: Manila should use this  #PHspeaksup Aqua Barrier - Large flood protection barrier used during Yorks flooding UK http:/ ...,Related and informative,,,,
234517184926335000,Please follow @PDPLABAN  for updates on relief operations &amp,Donations and volunteering,Related and informative,,,
234518627775287000,Residents clean up muck-ridden Manila after floods - Times LIVE http://t.co/nuuJCngT,Related and informative,,,,
234533693706871000,RT @inquirerdotnet: RT @PAGASAFFWS: Notice from Angat Dam office: Please be alert and take necessary precautions. #floodsPH,Related and informative,,,,
234557001441624000,RT @johnamiel: Fulfilling day @DSWDserve #reliefPH #bangonPH   @ DSWD NROC http://t.co/a2LDXZqO,Related and informative,,,,
234603084284842000,RT @ANCALERTS: RT @Nikobaua Surfers distributing relief goods in Rizal with their long boards. @surfunited #reliefPH http://t.co/UVTFARMK,Related and informative,,,,
234653403316376000,RT @inquirerdotnet: RT @dost_pagasa: The next Severe Weather Bulletin will be issued at 11pm tonight. #floodsPH,Related and informative,,,,
234692456497697000,RT @TheSmartestDogs: Missing Dog Manila: Please Help Find a Lost Dog in this Iconic Flood Photo Named “Third” http://t.co/INfr5kv2 via @zite,Related and informative,,,,
234839483651080000,RT @LPUManila: Volunteers are very much welcome for the #ReliefPH operations at the Mabini Hall. Please coordinate with COSeL and Tangha ...,Related and informative,,,,
234893086851998000,"EU, Canada release aid money for PHL flood victims : European Union and Canada are supporting Philippine efforts... http://t.co/xnrAqLSV",Related and informative,,,,
234948774613635000,"We need more goods, volunteers - #ReliefPH operation centers - http://t.co/6VpRAxft http://t.co/O0uZndWo",Related and informative,,,,
235201250751312000,RT @PawLetsUK: Man during  floods in Manila moves dogs from roof of house to rescue boat.Courtesy of Helped by Animals... http://t.co/av ...,Related and informative,,,,
235219206549950000,"Flood Management Masterplan ng DPWH sa Metro manila, inaasahang matatapos sa 2035 pa #Balitanghali",Related and informative,,,,
235327084073992000,RT @ANCALERTS: PAGASA 6pm advisory: YELLOW warning for Metro Manila. Moderate-heavy rains in next 3 hours. Possible floods in low-lying  ...,Related and informative,,,,
235330640831201000,RT @ANCALERTS: PAGASA 6pm advisory: YELLOW warning for Metro Manila. Moderate-heavy rains in next 3 hours. Possible floods in low-lying  ...,Related and informative,,,,
235362853090116000,RT @ANCALERTS: PAGASA 9pm advisory: YELLOW warning for Metro Manila. Moderate-heavy rains in next 3 hours. Floods possible.,Related and informative,,,,
235364799238783000,RT @ANCALERTS: PAGASA 9pm advisory: YELLOW warning for Metro Manila. Moderate-heavy rains in next 3 hours. Floods possible.,Related and informative,,,,
235578067018453000,RT @ANCALERTS: PAGASA 11:10am advisory: YELLOW warning for Metro Manila. Moderate-heavy rains in next 3 hours. Floods possible.,Related and informative,,,,
378011169883038000,"RT @dlfluegge: Crazy Flooding in Boulder, Colorado http://t.co/sg0iIdqCeY via @youtube",Related - but not informative,,,,
378038458024866000,Thoughts and prayers out to those in Boulder who may not get to Amante for morning coffee. #boulderflood,Related - but not informative,,,,
378044472661000000,Who's tryin to tube on boulder creek right now? #boulderflood,Related - but not informative,,,,
378047710659502000,"RT @elaine: With the #Boulderflood, remember to check and trust your sources before you Retweet. Don't go around spreading false informatio…",Related - but not informative,,,,
378048146850329000,"Pray for Boulder, Colorado #boulderflood",Related - but not informative,,,,
378049119924675000,RT @ShoutSteph: And I thought living on boulder creek would be a good thing... #flashflood #boulderflood #bouldercreek http://t.co/fe1LuXPp…,Related - but not informative,,,,
378055482704814000,Damnit @twitter take care of the spammers using #BoulderFlood,Related - but not informative,,,,
378059840569881000,HOLY SHIT. Boulder creek water volume for the last year. Be careful. #boulder #boulderflood http://t.co/TfBOR1iUfF http://t.co/2qEYyqHbwk,Related - but not informative,,,,
378081462223778000,"S/O to @CUBoulder, @dailycamera, and @bouldercounty for being on their game tonight. Thanks for the updates and alerts! #BoulderFlood",Related - but not informative,,,,
378084154937586000,RT @Kacyyy: @9NEWS our new front yard pond #boulderflood http://t.co/Lg7vETN7Pd,Related - but not informative,,,,
378086243705184000,RT @Muffissness: RT @LouiseMase Can't believe a few hours ago it was just a bit of heavy rain.. Escalated ridiculously quickly #boulderflood,Related - but not informative,,,,
378101930414711000,RT @JeremyHubbard: Another great pic of #Boulderflood from Instagram. #Boulder @KDVR brandash's photo http://t.co/Ng3nnDaDpg,Related - but not informative,,,,
378109257842827000,"RT @nicollefagan: Rivalries aside, keep those affected by the #BoulderFlood in your thoughts and prayers. Hopefully no more lives are taken…",Related - but not informative,,,,
378137695240733000,"@_fl0ss: Boulder, Colorado feels God's wrath! Rejoice, for the rapture cometh. Let all #atheist sodomites drown! #boulderflood #cowx Harsh",Related - but not informative,,,,
378143550510088000,I'll show the doppler radar from Boulder Colorado in just a minute...major flooding...and bridge washed away.  Amazing live pictures.,Related - but not informative,,,,
378164870157722000,Yousa punk bitch if you don't know about Boulder. This flood don't know what it's dealin' wit! #boulderflood,Related - but not informative,,,,
378171362936103000,@MattMakens247Wx @skywarn #coflood #weather #colorado #aurora crazy flooding http://t.co/5Kajmr3Rne,Related - but not informative,,,,
378178619048088000,RT @RGIII: Please pray my family in Colorado and all others impacted by the #boulderflood,Related - but not informative,,,,
378178661020496000,"RT @roundpegg: Forget biking to work, today in #Boulder we could have kayaked. #boulderflood http://t.co/mMS4NkLgoI",Related - but not informative,,,,
378183530599432000,RT @RGIII: Please pray my family in Colorado and all others impacted by the #boulderflood,Related - but not informative,,,,
378183627051237000,Stay safe everyone! #boulderflood,Related - but not informative,,,,
378184491111842000,"RT @EvanKerns: If your bored, check out the trend #boulderflood, some crazy pictures.",Related - but not informative,,,,
378193936646304000,RT @RGIII: Please pray my family in Colorado and all others impacted by the #boulderflood,Related - but not informative,,,,
378195434033783000,#boulder I hope you're okay. #boulderflood,Related - but not informative,,,,
378195668898021000,I hope no weed plants were damaged. #boulderflood,Related - but not informative,,,,
378197732508185000,#BoulderFlood is what Puddle of Mudd should've been named,Related - but not informative,,,,
378201062772982000,RT @MikeNelson247: 2:30 AM Mike &amp,Other Useful Information,,,,
378204040762364000,RT @RGIII: Please pray my family in Colorado and all others impacted by the #boulderflood,Related - but not informative,,,,
378204820903330000,RT @303GirlProblems: We hope everyone is staying safe!! #BoulderFlood #PrayForColorado,Related - but not informative,,,,
378216451670172000,"Everyone, be careful http://t.co/05OiHA3bLF #boulderflood",Related - but not informative,,,,
378222998995882000,RT @ryanlanclos: Monitor #boulderflood #COwx on #Esri Disaster Response Program public information map http://t.co/ThLO0H20OG,Related - but not informative,,,,
379119284019941000,Prayers going out to everyone who's getting affected by the Colorado flooding. I have a friend who is VERY close to the flooding.,Related - but not informative,,,,
379120898835350000,Everybody Keep @DJWhizlam &amp,Outsiders,,,,
379140385554964000,Pray for the certain parts in Colorado that are affected by the #coflood,Related - but not informative,,,,
379158932788228000,RT @jennyk9923: Colorado floods http://t.co/apYzc5cFHJ,Related - but not informative,,,,
379174413935317000,"Wow, Ms Bennett just claimed Colorado flooding down to climate change #Murnaghan",Related - but not informative,,,,
379228814070407000,Waiting to hear from some of my family who live outside of #Boulder #BoulderFlood  in Gol Hill,Related - but not informative,,,,
379242374263996000,My heart &amp,Outsiders,,,,
379266235629728000,"RT @bylindsayhjones: As we get ready for football, let's keep those struggling to recover from the Colorado floods in our thoughts.",Related - but not informative,,,,
379276767556403000,Here we go again with the rain. #boulderflood http://t.co/TInMWSAnku,Related - but not informative,,,,
379281997836739000,"RT @RemaxRealtor: Skies are absolutely opening up again in Arvada and Broomfield.. Pouring rain, not good. #coflood",Related - but not informative,,,,
379287207187460000,RT @BoulderFlood: Please pardon the inconvenience of my incontinence. I tried to hold it in but every hundred years or so... #boulderflood,Related - but not informative,,,,
379289077826073000,I have no food and no way to get food #boulderflood,Related - but not informative,,,,
379302940000793000,RT @Calgonaway: My prayers go out to all the flooding victims in Colorado right now.,Related - but not informative,,,,
379314377876189000,"RT @W00PIGS000IE: BREAKING:  Experts have determined Colorado Flooding was caused by tears of Badger fans, FEMA is sending trucks loaded w/…",Related - but not informative,,,,
379315556479807000,"RT @Richard_H: Just reading about the floods in Colorado - we've spent a fair bit of time there over the years, hope it stops raining soon …",Related - but not informative,,,,
379347017949925000,RT @Muffissness: DONATE BY TEXT TO HELP #COLORADO #FLOOD VICTIMS. MT @9NEWS Colorado #floods: How you can help http://t.co/NBtzFvicNb #COFl…,Related - but not informative,,,,
379363098915647000,Another #CoFlood today #ugh #omg I wish this #weather get nice tomorrow,Related - but not informative,,,,
379367024784204000,"On the bright side though, the apartment has never been cleaner #boulderflood",Related - but not informative,,,,
379370296337113000,this has been an emotionally exhausting last 4 days #boulderflood,Related - but not informative,,,,
379370464121876000,RT @garretdoll: I'm sad - @cabelas #thornton #colorado #flood #coloradoflood #whollstoptherain http://t.co/K8OArwnbT5,Related - but not informative,,,,
379375786681049000,@JZ_Blue Thanks for the Love Bro. I'll be fine however many are not and our best wishes and prayers go out to them all. #COFlood,Related - but not informative,,,,
379379666412249000,"Someone needs to tell NBC they don't need to be camped in front of my.apartment still, as they.have been for 3 days #boulderflood #headsup",Related - but not informative,,,,
379388977775514000,Amen. #boulderflood #hope #love http://t.co/qhfG21EXXT,Related - but not informative,,,,
379388998742843000,Concerned family and friends use social media to spread word about #BoulderFlood unaccounted for: There are re... http://t.co/0o8YmosQ2Z,Related - but not informative,,,,
379393608278737000,"@TheStalwart @PIMCO I live in Boulder, Colorado.  This is trivia compared to what we're dealing with here.  #BoulderFlood",Related - but not informative,,,,
379399283163664000,Interesting holiday experience: buying bottled water in Colorado because maybe the tap water is contaminated by the enormous floods.,Related - but not informative,,,,
379428379050521000,Floods Transform Colorado's 'Gore-Tex Vortex',Related - but not informative,,,,
379438298587882000,"Good night all, keeping #boulderflood victims in my prayers. Going to help send supplies there and suggest if you're able to do the same.",Related - but not informative,,,,
379439045173994000,#PrayForColorado #ColoradoFlood http://t.co/Vgar2yLngm,Related - but not informative,,,,
379504107213849000,RT @JessMyers95: I seriously can't believe the images I'm seeing from the flooding in Colorado #staysafe,Related - but not informative,,,,
379565335676203000,That flooding in Colorado &lt,&lt,,,,
379571186700911000,RT @VonnettaLWest: Praying for those affected by flooding in Colorado &amp,Sympathy and support,,,,
379576651903807000,"RT @MrHillCountry: Y'all keep Colorado, New Mexico &amp; Arizona in your thoughts &amp; prayers.  The floods are horrendous!  Pray the rain... http…",Related - but not informative,,,,
379590111433720000,@WakeupKoglin @LaPort006 there's flooding in Colorado? Hmmm...... You pulling my chain? #cowx,Related - but not informative,,,,
379592468632584000,The #COFlood: apparently the only story that the world wants to cover right now,Related - but not informative,,,,
379595417195139000,All of us here at Rolling Hills Asylum send our love and support to the people of the Boulder Colorado floods as... http://t.co/rkdCyuMCVE,Related - but not informative,,,,
379623338672288000,RT @OWHnews: Colorado flooding: Have your friends and family been affected? Email @gaarder at nancy.gaarder@owh.com or call her at 444-1102.,Related - but not informative,,,,
379627155522458000,RT @michaelstrahan: My thoughts and prayers go out to everyone in Colorado dealing with the floods and also to everyone in D.C at the Navy …,Related - but not informative,,,,
379628933886386000,"#COFlood, look at that sun trying to peak it's way through the clouds!  Help CO Flood victims &amp; their families @AmericanRedCross",Related - but not informative,,,,
379631307849888000,RT @michaelstrahan: My thoughts and prayers go out to everyone in Colorado dealing with the floods and also to everyone in D.C at the Navy …,Related - but not informative,,,,
379632293544874000,RT @michaelstrahan: My thoughts and prayers go out to everyone in Colorado dealing with the floods and also to everyone in D.C at the Navy …,Related - but not informative,,,,
379649989297066000,My heart goes out to my fellow Coloradans who have lost so much in the #BoulderFlood.  Praying for you all!,Related - but not informative,,,,
379655311872623000,RT @karencrummy: Just informed by national guard that the Mud up to my knees isn't mud.   Shit.   #coflood,Related - but not informative,,,,
379670180659335000,Today's Takeaway - Justice Ginsburg Speaks | U.S. &amp,Other Useful Information,,,,
379677000598028000,My favorite lunch/picnic spot along the #Boulder Creek ... Is now a raging river :( #COFlood @ Central… http://t.co/AX7kI7FGjP,Related - but not informative,,,,
379677625569907000,Has that moron Pat Robertson blamed the Colorado floods on Potheads yet?  #700club #LegalizeIt,Related - but not informative,,,,
379689893926302000,RT @weblaur: prayers to those involved in the shooting in D.C. and to all the families dealing with the floods in Colorado :/,Related - but not informative,,,,
379690426594521000,RT @sarashadid1: So many tragedies that our country is facing! Praying for those in DC and Colorado #NavyYardShooting #coloradoflood God he…,Related - but not informative,,,,
379706897609544000,RT @CarolMaeWY: Update: Is there a media blackout on the fracking flood disaster in Colorado? http://t.co/IBPOVJdcaH #COflood http://t.co/w…,Related - but not informative,,,,
379711796552405000,"Praying for those 1,200 people missing in the colorado floods",Related - but not informative,,,,
379713382028706000,Thoughts those doing it tough in the Colorado floods,Related - but not informative,,,,
379727273563537000,The Devastating Floods In Colorado And How You Can Help http://t.co/UsVMBluP6X,Related - but not informative,,,,
379737105007522000,"RT @JoyceMeyer: Our prayers go out to those affected by Colorado flooding. We have partnered w/ Timberline Church to help provide supplies,…",Related - but not informative,,,,
379740020048794000,RT @KyleClark: What unanswered #COflood questions do you have? I'll try my best to get you answers.,Related - but not informative,,,,
379747699824001000,Our thoughts are with so many of our friends and family affected by the floods in Colorado. Lets pray that all... http://t.co/JccuXmiA4u,Related - but not informative,,,,
379752632299971000,Prayers sent out to our Colorado people affected by the flooding. 🙏💙,Related - but not informative,,,,
379758470787916000,"RT @Clemson_CR: No matter the differences when Americans truly need help, we all come together. #PrayersforDC #Coloradoflood",Related - but not informative,,,,
379777756172526000,@Kenny_Wallace HI Kenny!  Do u know if Furniture Row shop affected by Colorado flooding?,Related - but not informative,,,,
379781006753948000,RT @shipcompliant: We're organizing happy hour for #cofloodrelief this Thursday at Kitchen Next Door. 100% of the profits to Red Cross floo…,Related - but not informative,,,,
379828016521552000,God bless Colorado and the people that are involved with the floods .!!! Be safe .!!!❤🐯🐻😥😢🙏❤🐯🐻😢😥🙏,Related - but not informative,,,,
379832118567653000,RT @drewryniewicz: Praying for the victims &amp,Outsiders,,,,
379836589691507000,Praying for Colorado because its crazy flooding out there. 😭🙏,Related - but not informative,,,,
379936040846238000,Navy Gunman - Russian Nuclear Fire - UN Weapons Report - Colorado Flooding - News In http://t.co/6kjLdEP2Xa #NEWS,Related - but not informative,,,,
379971549811712000,Sending our thoughts and prayers to those affected by the Colorado flooding,Related - but not informative,,,,
380002847686799000,COLORADO FLOODS - CALIFORNIA FIRES ?,Related - but not informative,,,,
380026155463877000,Want to help #COFlood victims? Here's how: http://t.co/8CULqhGxob,Related - but not informative,,,,
380051870732939000,RT @CodyCrouch: Cleared into Estes Park. Video and pics to come. #CoFlood,Related - but not informative,,,,
380074301858538000,His house was wrecked in the #BoulderFlood. So he decided to play his piano. (via @Upworthy) http://t.co/vxMBjTDteG,Related - but not informative,,,,
380105306157896000,Aftermath of our day. #ColoradoFlood @jujub_14 carrieramz http://t.co/gd3ioHwyxP,Related - but not informative,,,,
380109655659139000,RT @Colorado: Our thoughts are with those who have been impacted by the recent flooding in Colorado. Resource info. here: http://t.co/b7YAi…,Related - but not informative,,,,
380132401357136000,RT @5280Magazine: Our thoughts are with Colorado flooding victims. Share why you love CO on Instagram with #5280is20. #coloradoflood #risea…,Related - but not informative,,,,
380141700129489000,RT @5280Magazine: Our thoughts are with Colorado flooding victims. Share why you love CO on Instagram with #5280is20. #coloradoflood #risea…,Related - but not informative,,,,
380145907024404000,RT @CBSDenver: Please help with the #CoFloodRelief: https://t.co/3CtPCvzZPv #coflood How to help now: http://t.co/giyRlLXDzw http://t.co/Ho…,Related - but not informative,,,,
380176844223287000,"RT @InterOcc: In honor of #s17, good time to check out #COflood (ff: @boulderflood) &amp; start building local crews to come help #occupy the r…",Related - but not informative,,,,
380209131962921000,@crissstaaaaal they need more of that Colorado flooding,Related - but not informative,,,,
380214509048037000,His house was wrecked in the #BoulderFlood. So he decided to play his piano. (via @Upworthy) http://t.co/hd2qfHa00p,Related - but not informative,,,,
380272600162648000,Bid now on this one of a kind SIGNED canvas print of our @RedRocksOnline poster. ALL proceeds go to #Coflood relief: http://t.co/uygoDvxS5l,Related - but not informative,,,,
380364107284619000,"RT @Salon: Please, stop futzing around on Twitter and Facebook, and pay attention to the Colorado floods. We need your help http://t.co/Xlr…",Related - but not informative,,,,
380372567225549000,"RT @Salon: Please, stop futzing around on Twitter and Facebook, and pay attention to the Colorado floods. We need your help http://t.co/Xlr…",Related - but not informative,,,,
380434349297898000,RT @michellemalkin: VERY COOL! ==&gt,Donations and volunteering,,,,
380442368828138000,Dear weather gods - I'm not sure #Longmont is ready for the thunder and lightning and rain just yet. Maybe hold off another week or 2?,Related - but not informative,,,,
380445233550340000,"Please.God let the Waters Receed.in Colorado , and take those people out of bondage.man. #coloradoflood .",Related - but not informative,,,,
380446437286228000,http://t.co/xPGPHyUlZH Colorado floods  #trending #topics http://t.co/zvwLd6vldo,Related - but not informative,,,,
380446512787890000,"Whoops Winston @PushUpsNPaws, we may have started lil tiny bit early. You are our pal. #COFloodRelief",Related - but not informative,,,,
380450807746798000,"Proud to be playing this all star event in #Loveland, #Colorado to help those affected by the #CoFlood #Potcheen https://t.co/Odn6lq1AAb",Related - but not informative,,,,
380452615500227000,"RT @coreykohn: if you want to be happy, think of others @dojo4 #boulderflood http://t.co/0ylw8K6SPp",Related - but not informative,,,,
380461536793223000,2013 WORLD Cataclysmic FLOODS!! US COLORADO &amp,Other Useful Information,,,,
380566021079175000,Colorado Flooding - PLEASE Help these desperate Animals Now https://t.co/kRoeYFlhUb,Related - but not informative,,,,
380716143608361000,RT @LeftHandBrewing: Help us spread the word about #LongmontOktoberfest &amp,Donations and volunteering,,,,
380755918226354000,"RT @RedCrossDenver: Thank you, Colorado!! We raised over $1 million tonight for #COFloodRelief! Now, lots of work in the days, weeks &amp; mont…",Related - but not informative,,,,
380768358507221000,RT @BeerAdvocate: In #Denver tonight? Swing by @StarBar_Denver for a #Colorado Flood Relief Fundraiser http://t.co/KQ3k3odqiP #COflood #cra…,Related - but not informative,,,,
380770929644556000,RT @jfleck: Why the #coflood fracking freakout is misplaced - there's *all kinds* of bad shit in urban/suburban flood water: http://t.co/gI…,Related - but not informative,,,,
380808204420014000,Wow- plowing out the mud from the bike path I use everyday #boulderflood http://t.co/CzRPk5AqIq,Related - but not informative,,,,
380924868952216000,RT @YourAnonNews: A message from @ColoradoOilGas- Welcome To The Climate That Changed Colorado! http://t.co/mZtJS9Osay #COflood via @remsta…,Related - but not informative,,,,
381050559698309000,RT @BoulderFlood: Touching story from a #BoulderFlood Relief volunteer. This is what its all about: http://t.co/WoirHeMPSc,Related - but not informative,,,,
381055156625764000,Colorado..... We feel your pain ☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️ #flooding #rain,Related - but not informative,,,,
381106918556586000,We're ready to have a good time whilst raising money to aid the #coloradoflood victims. Join us!  http://t.co/lXZDPmuXBM,Related - but not informative,,,,
381117639193424000,"Help Jonathan, Cailey &amp; The Doggie Depot recover from #boulderflood  http://t.co/7PKQVlX7Fm via @gofundme",Related - but not informative,,,,
381131081908371000,Evacuee Sadie and her new best friend Cook enjoying the sunny #estespark day! #COPets #COFloodRelief http://t.co/5sQ5jySX0T,Related - but not informative,,,,
381169300427395000,A couple days to rest and now back covering #coflood aftermath. Headed to #Larimerflood area to get latest at evacuee meeting tonight,Related - but not informative,,,,
381190473261408000,in the recent devastating floods in Boulder and Denver Colorado. Your friends here at...,Related - but not informative,,,,
381274774581686000,it sucks that the floods in Colorado are affecting Riot Fest but even still my heart goes out to those in Colorado and being affected,Related - but not informative,,,,
381278436209074000,@BlameItOnGinger Please help my friend wyl who lost his home and business in the Colorado floods http://t.co/cE3SMvcujP Please spread.,Related - but not informative,,,,
381399450263900000,"Pastor blames Colorado floods on abortion, weed and ‘decadent homosexual activity’ http://t.co/KpLfeyBznR",Related - but not informative,,,,
381428911084560000,RT @samiejoy1: It's only fitting that after the Colorado floods our game vs. CSU is in the rain 😔☔️,Related - but not informative,,,,
381428953007002000,The Gays caused the flooding in Colorado?  Can do that but can't get the Judy Garland box set when it's back ordered? #doh,Related - but not informative,,,,
381430760760025000,RT @ajfromhouston: HARRY BLAMES COLORADO FLOODS ON THAT BS WARMING BS!!HIM AND GORE SHOULD BE IN JAIL!!FOR FRUAD!!ENOUGH!!LIES,Related - but not informative,,,,
381563091051614000,I liked a @YouTube video http://t.co/TA3nEZptZ4 Colorado Flooding is All Manmade,Related - but not informative,,,,
381744792486429000,Right Wing Minister Claims Colorado Floods Due To Homosexuality And Abortion (AUDIO) http://t.co/n8PTw2U7ys,Related - but not informative,,,,
381831430021476000,RT @cwood: .@VisitEstesPark recovering impressively from #COflood. This weekend I stayed at the @StanleyHotel and ate at @TheGrubsteak &amp,Other Useful Information,,,,
381867249373418000,Where the hell is my brother? RT @BoulderFlood: Thank you CU Lacrosse team for volunteering! @CULax http://t.co/mH88EKv2XS #boulderflood,Related - but not informative,,,,
382136024576455000,RT @reedtimmerTVN: Beautiful picture of dusting of #snow in #Colorado mountains from yesterday after tragic flooding… http://t.co/pgkep9Park,Related - but not informative,,,,
382256283660722000,RT @classyawards: Help @TeamRubicon help those affected by the #COflood donate here: http://t.co/wMPJxxfpSq  #veterans #militarymonday,Related - but not informative,,,,
382268224835826000,"Kum &amp; Go Donates $15,000 to American Red Cross; Helps communities affected by Colorado flooding. Read more:... http://t.co/OSAzeJPtVi",Related - but not informative,,,,
