Tweet ID, Tweet Text, Information Source, Information Type, Informativeness
369238325854368000,RT @booninin: @philredcross #rescuePH @AllyzonLualhati: Woman in labor couldn't go to the hospital due to flood! Anyone in bacoor cavite w…,NGOs,Donations and volunteering,Related and informative
369239093411975000,"RT @ReliefPHcom: Twitter accounts for updates, relief, rescue #marin… http://t.co/V0wv7XIRvM #maringPH #reliefPH #rescuePH",NGOs,Donations and volunteering,Related and informative
369257804239872000,"RT @juanxi: “@nikki_dizon: Help rescue &amp; evacuate residents of Exodus Vill,Noveleta,Cavite. People now on their rooftops. #RescuePH @mmda @…",Eyewitness,Affected individuals,Related and informative
369258164937433000,overflowing river in Camiling #MaringPH http://t.co/AcUhwbBC8l,Eyewitness,Caution and advice,Related and informative
369258760516010000,"To those using #rescueph pls include name, COMPLETE address &amp; contact info. Try not to use hashtag for other things except rescue requests",Outsiders,Donations and volunteering,Related and informative
369259460956406000,"RT @pcdspo: For rescue/assistance concerns, pls use #rescueph unified hashtag so relevant orgs/agencies can properly monitor and attend...",NGOs,Caution and advice,Related and informative
369261168033927000,"RT @mlq3: To those using #rescueph pls include name, COMPLETE address &amp; contact info. Try not to use hashtag for other things except rescue…",Outsiders,Donations and volunteering,Related and informative
369261948208034000,"RT @jeffvalerio: @BonEvangelista: FLOOD ADVISORY: España, Manila now passable to boats, cruise ships and all sea vehicles.",Media,Caution and advice,Related and informative
369262388584780000,RT @TheAdUNetwork: #rescueph @eduardcedric CEDRIC EDUARD CALAPATIA 09175700052. ALLENVILLE PHASE1 BINAKAYAN KAWIT CAVITE http://t.co/2J45QT…,Media,Affected individuals,Related and informative
369268617143009000,RT @kuyakim_atienza: will leave PAR tues or wed. rains are habagat rains enhanced by maring. @itscamilleco: Does anyone know when #MaringPh…,Media,Caution and advice,Related and informative
369269485368140000,RT @micaromulo: FYI take note of these numbers: Emergency hotlines via @rapplerdotcom  http://t.co/hgs2dX60EI #rescuePH,Media,Caution and advice,Related and informative
369272148721799000,"ALERT: Areas affected by Orange Rainfall Warning: Batangas, Zambales &amp; Bataan. Expect rains for the next 3 hrs. #habagat @PanahonTV @PTVph",Media,Caution and advice,Related and informative
369280113734459000,"RT @twitter_ph: If you or someone you know needs to be rescued, pls use the hashtag #rescuePH so the gov't. designated rescuers can find yo…",Outsiders,Caution and advice,Related and informative
369280994538295000,"RT @gmanews: JUST IN: Isang bagong LPA, na-monitor ng PAGASA at posibleng magpatagal sa Bagyong #MaringPH. | via @inangreina",Media,Caution and advice,Related and informative
369282395410674000,"For rescue concerns, use the hashtag #RescuePH and turn on your location.",Outsiders,Caution and advice,Related and informative
369285583102681000,RT @RescuePH: We would like to encourage everyone to submit their #rescuePH requests to http://t.co/lWZNObr4V2 so we can easily collate inf…,Government,Caution and advice,Related and informative
369289341211640000,"RT @MMDA: FLOOD UPDATES: as of 10:45 AM, (MANILA) Recto Morayta - gutter deep. Rizal Recto - 1/2 tire deep. Taft Kalaw (cont) http://t.co/5…",Government,Caution and advice,Related and informative
369291111186981000,"RT @dude_funk: #rescuePH Dela Paz, Biñan(?) Laguna. Newly kidney operated Tita currently on rooftop with other family due to flood. Please …",Eyewitness,Affected individuals,Related and informative
369291291558814000,Keep safe to those who are in the area of Northern Luzon which is being flooded right now. #MaringPH,Eyewitness,Sympathy and support,Related and informative
369292868612940000,tihs week u mus rumumbr teehs tags: #walangpasok #RescuePH #ReliefPH #SAFENOW #FloodPH nd #westgroevsexy  ok jok onli in teh last stay saef!,Eyewitness,Not applicable,Related and informative
369294017839653000,Nakanamn! Walabg psok bukas FEU. SuperLong weekend kau ha. Tpos sa wed. Holiday pa! #KayoNa #FloodPH,Eyewitness,Not applicable,Related and informative
369294407905714000,"RT @inquirerdotnet: JUST IN: #MaringPH maintains strength but is almost stationary, says @dost_pagasa. More in this bulletin: http://t.co/9…",Media,Caution and advice,Related and informative
369296647655653000,"RT @InquirerBiz: #FloodPH BDO advisory: All branches in NCR, affected areas closed today http://t.co/8I6IivX83A, via @Philbizwatcher",Media,Caution and advice,Related and informative
369296979001475000,"#RescuePH my kapamilyas in Garden Villa 3, Sta. Rosa, Laguna kailangan po ng tulong. #RescuePH",Eyewitness,Not applicable,Related and informative
369299537526927000,Flood waters in Manila turn a street into an unintended swimming hole for kids #weatheralert http://t.co/RzPaMiEa6U,Media,Caution and advice,Related and informative
369300204450619000,RT @MYXphilippines: Heto ang mga numerong kailangan nyong malaman para sa #MaringPH! Ingat po kayo! http://t.co/xaP4AUhEFZ http://t.co/M1uT…,Media,Other Useful Information,Related and informative
369304264520126000,"RT @MMDA: FLOOD UPDATES: as of 11:18 AM, (MANILA) Recto Morayta - gutter deep. Rizal Recto - 1/2 tire deep. Taft Kalaw (cont) http://t.co/X…",Government,Caution and advice,Related and informative
369305401172304000,"RT @reemyrobby: #RescuePH #FloodPH RT @DZMMTeleRadyo: Cavite, inilagay na sa state of calamity sa tindi ng pinsala ng Habagat",Media,Caution and advice,Related and informative
369310874743218000,RT @dlsujudiciary: Please make use of the hashtag #StaySafeDLSU for Lasallians and #RescuePH for our countrymen who need rescuing. Please d…,NGOs,Donations and volunteering,Related and informative
369313986916798000,RT @MgaKasabihan: BREAKING: Maring changes direction; likely to stay in Phl area till Thurs. #MaringPH via PhlStar,Media,Caution and advice,Related and informative
369314557358920000,"RT @missjacinto: Hashtags to remember and use when necessary: #RescuePH #ReliefPH #FloodPH. Stay safe and dry, folks.",Outsiders,Caution and advice,Related and informative
369314796442616000,"RT @BoyBalita911: PHOTO: Flooding in Cainta town, Rizal province, east of Manila #FloodPH http://t.co/2Qr220EbQO",Media,Caution and advice,Related and informative
369315115188756000,"If you or someone you know needs to be rescued, pls use the hashtag #rescuePH so the gov't. designated rescuers can find you #MaringPH",Government,Donations and volunteering,Related and informative
369319653425693000,#FloodPH Mag-Ingat baka ma-leptospirosis na pagsasabi.,Outsiders,Caution and advice,Related and informative
369320198681022000,RT @MgaKasabihan: BREAKING: Maring changes direction; likely to stay in Phl area till Thurs. #MaringPH via PhlStar,Media,Caution and advice,Related and informative
369321524089471000,RT @mlq3: Hashtags to monitor: #walangpasok for school/work suspensions #RescuePH for help #SAFENOW if you've been rescued #FloodPH for flo…,Media,Caution and advice,Related and informative
369322740420842000,"RT @DLSLOfficial: #MaringPH maintains strength but is almost stationary, says @dost_pagasa. stay safe, fellow Lasallians",NGOs,Caution and advice,Related and informative
369323818369577000,please help. kailangan po nang tulong nang mga taga-Batista San Jose Binan Laguna. Bubong nalang po ang kita sa mga bahay nila #RescuePH,Outsiders,Donations and volunteering,Related and informative
369328302093107000,"Help victims of Maring. Pls donate to the Red Cross. GLOBE subs, please text RED &lt;5,25,50,100 or 300&gt; to 2899 #rescuePH",NGOs,Donations and volunteering,Related and informative
369328885080404000,"RT @annecurtissmith: Help victims of Maring. Pls donate to the Red Cross. GLOBE subs, please text RED &lt;5,25,50,100 or 300&gt; to 2899 #rescuePH",NGOs,Donations and volunteering,Related and informative
369329220628935000,List of emergency hotlines: http://t.co/rLyc1VBbXI  #MaringPH,Government,Other Useful Information,Related and informative
369330386666406000,"RT @annecurtissmith: Help victims of Maring. Pls donate to the Red Cross. For SMART, please text RED &lt;10,25,50, or 100&gt; to 4143 GO #rescuePH",Eyewitness,Donations and volunteering,Related and informative
369332144046219000,"RT @PhilippineStar: In Cavite, submerged towns are Noveleta, Imus and parts of Bacoor | via Ed Amoroso #FloodPH #RescuePH",Media,Caution and advice,Related and informative
369332894826652000,Emergency Hotlines #MaringPH #RescuePH  http://t.co/yOQiJd1XHZ http://t.co/dLOjsfh9fL,Government,Donations and volunteering,Related and informative
369333976982245000,"RT @MMDA: FLOOD UPDATES: as of 1:32 PM, (MANILA) Recto Morayta - gutter deep. Rizal Recto - 1/2 tire deep. Taft Kalaw (cont) http://t.co/jM…",Government,Caution and advice,Related and informative
369341975515767000,"RT @MMDA: FLOOD UPDATES:as of 1:55 PM, (MANILA) Recto Morayta-gutter deep. Rizal Recto -1/2 tire deep. Taft Kalaw (cont) http://t.co/LezYqB…",Government,Other Useful Information,Related and informative
369342583681466000,RT @usg_dlsu: Please make use of the hashtag #StaySafeDLSU for Lasallians and #RescuePH for our countrymen who need rescuing. Please dissem…,NGOs,Donations and volunteering,Related and informative
369347008668004000,"RT @MMDA: FLOOD UPDATES: as of 2:27 PM, (MANILA) Recto Morayta - (SUBSIDED). Rizal Recto - 1/2 tire deep. Taft Kalaw (cont) http://t.co/kPm…",Government,Caution and advice,Related and informative
369350146007376000,"RT @MMDA: FLOOD UPDATES: as of 1:55 PM, (MANILA) Recto Morayta - gutter deep. Rizal Recto - 1/2 tire deep. Taft Kalaw (cont) http://t.co/Le…",Government,Caution and advice,Related and informative
369350150210089000,@ChairmanGordon @philredcross sir until now no rescue at the place i tweeted earlier at mercedes homes3 biñan laguna. Thank you! #RescuePH,NGOs,Donations and volunteering,Related and informative
369353690219438000,British nationals who have been affected by #MaringPH heavy rain or floods &amp; require assistance may call (02) 8582200. Take care!,NGOs,Caution and advice,Related and informative
369356949197828000,"RT @MMDA: FLOOD UPDATES: as of 3:13 PM, (MANILA) All reported foodings in MANILA are already subsided. (SOUTHERN) (cont) http://t.co/JPOycf…",Government,Caution and advice,Related and informative
369357095994261000,"RT @annecurtissmith: Help victims of Maring. Pls donate to the Red Cross. For SMART, please text RED &lt;10,25,50, or 100&gt; to 4143 GO #rescuePH",NGOs,Donations and volunteering,Related and informative
369359386088468000,"Year-old photos of Manila floods go viral, confuse netizens - GMA News Online has verified that a slideshow of flo... http://t.co/QPoXownn67",Media,Not applicable,Related and informative
369364721222177000,"Heavy rain brings floods to Philippines; markets, offices shut: MANILA (Reuters) - Heavy rain in the Philippin... http://t.co/YXN94WjlZF",Media,Caution and advice,Related and informative
369369368498426000,RT @john17mark: #MaringPH started from tropical depression and intensified to tropical storm. Iba talaga nagagawa ng depression.,Outsiders,Other Useful Information,Related and informative
369371096576848000,“@TOMCATust: All reported floods in Manila have already subsided. - @MMDA as of 4:07pm #TomasinewsBreak”,Media,Caution and advice,Related and informative
369376146494091000,"RT @MsLeaSalonga: Help victims of #Maring. Please donate to the Red Cross. GLOBE subscribers, please text RED &lt;5, 25, 50, 100 or 300&gt; to 28…",NGOs,Donations and volunteering,Related and informative
369377018908910000,"RT @MsLeaSalonga: Help victims of #Maring. Pls donate to the Red Cross. GLOBE subs, pls text RED &lt;5, 25, 50, 100 or 300&gt; to 2899 #rescuePH",NGOs,Donations and volunteering,Related and informative
369377702601445000,"RT @MMDA FLOOD UPDATES: as of 4:33 PM,  (MANILA) All reported floods in MANILA have already subsided.  (SOUTHERN)... http://t.co/8y78gNfnfu",Government,Caution and advice,Related and informative
369378197508350000,All reported floods in MANILA have already subsided. - MMDA  Baka may pasok na AdU bukas. crie :'(,Eyewitness,Caution and advice,Related and informative
369378226889429000,"RT @143redangel: Help victims of Maring. Pls donate to the Red Cross. For SMART, please text RED &lt;10,25,50, or 100&gt; to 4143 GO #rescuePH",NGOs,Donations and volunteering,Related and informative
369378260452655000,"RT @ANCALERTS: SLIDESHOW: Effects of Habagat, Tropical Storm Maring in Metro Manila http://t.co/o32CbTspWs #MaringPH",Media,Affected individuals,Related and informative
369378872795484000,"“@143redangel: Help victims of Maring. Pls donate to the Red Cross. For SMART, please text RED &lt;10,25,50, or 100&gt; to 4143 GO #rescuePH”",Outsiders,Donations and volunteering,Related and informative
369380470842094000,Now watching the live press briefing of NDRRMC on GMA News TV #NewsTVLive #MaringPH #UlanPH #BahaPH,Outsiders,Affected individuals,Related and informative
369386699375120000,"@MMDA: FLOOD UPDATES: as of 5:02 PM, (MANILA) All reported floods in MANILA have already subsided. (SOUTHERN)... http://t.co/Nh9f8rcWCm",Government,Caution and advice,Related and informative
369387555000566000,"RT @143redangel: Help victims of Maring. Pls donate to the Red Cross. For SMART, please text RED &lt;10,25,50, or 100&gt; to 4143 GO #rescuePH",NGOs,Donations and volunteering,Related and informative
369398799954743000,"RT @gmanews: PAGASA: LPA, nahaharangan ang galaw ng #MaringPH kaya napakabagal nito. Bagyo, halos 'di gumalaw sa nakalipas na 12hrs. | via …",Media,Caution and advice,Related and informative
369402155397939000,RT @ANCALERTS: Tropical Storm Maring expected to leave PH Area of Responsibility on Wednesday #MaringPH,Media,Caution and advice,Related and informative
369403069752025000,"RT @inquirerdotnet: Rainfall amount in the Philippines as of Aug 19, 2013 06:02 PM. http://t.co/VHpILzOgVW via @nababaha #MaringPH #FloodPH",Media,Caution and advice,Related and informative
369404172849795000,RT @SashaHopiaa: @ohteenquotation: Take time to RETWEET this❣ #PrayForThePhilippines #MaringPH http://t.co/DkMc6yStUS,Outsiders,Sympathy and support,Related and informative
369406328726241000,"RT @DZMMTeleRadyo: Bagyong #MaringPH, napanatili ang lakas; patuloy na pag-iibayuhin ang Habagat http://t.co/VpMNGimK3m http://t.co/Fo4TQ96…",Media,Other Useful Information,Related and informative
369406903354270000,"RT @ANCALERTS: Tropical Storm Maring still enhancing southwest monsoon, which is affecting the whole country #MaringPH",Media,Other Useful Information,Related and informative
369408295838032000,RT @XavierSC56: Just so you know!   Important HASHTAGS:  #RescuePH for Rescue Requests  #FloodPH for Flood Reports  #MaringPH for Info abou…,Outsiders,Caution and advice,Related and informative
369409864532894000,Para sa mga gustong tumutulong pero wala tayong magawa. Let's offer a prayer for those affected by heavy rains and flood. TQ! #FloodPH,Outsiders,Not applicable,Related and informative
369410447507603000,"RT @PhilstarNews: UPDATED list of class suspensions for tomorrow, August 20 http://t.co/C00mI7Ox7J #MaringUpdates",Media,Caution and advice,Related and informative
369411605169062000,"RT @superstarmarian: Sa mga turista na dumadayo sa BAHAMAS, come to Manila now, where it's MAS BAHA. #WaleysianDeep #IngatMgaMars",Not applicable,Not applicable,Related and informative
369412087505637000,I can't sleep! Ang lakas na naman ng ulan!! Pls #MaringPH tigil tigil din pag may time !! Over na!! G R R!! http://t.co/5MGoV9unkn,Eyewitness,Other Useful Information,Related and informative
369415312921227000,"RT@teamUST: FLOOD UPDATES: as of 6:27 PM, (MANILA) All reported floods in MANILA have already subsided. via @MMDA omg. Sudden tachycardia😵",NGOs,Caution and advice,Related and informative
369417145836245000,RT @ANCALERTS: RT Rep. @lanimrevilla: Tirona Hiway near SM Bacoor Passable only for buses.Not safe for light vehicles.#MaringPH,Media,Infrastructure and utilities,Related and informative
369417569444188000,"RT @gmanews: PHOTO: Ilang taga-Sta. Rosa, Laguna, nakangiti pa rin sa kabila ng kalamidad. http://t.co/OsaPWt4js9 #MaringPH | via @glenjuego",Media,Other Useful Information,Related and informative
369422355161825000,RT @chiniehdiaz: Blasted rain. Let's help those affected! &gt; RT @momblogger: For #maringPH Text donations  RED&lt;space&gt;AMOUNT to 2899 (Globe) …,Outsiders,Donations and volunteering,Related and informative
369429342851310000,TV Patrol August 19 2013 Headlines | Maring &amp; Habagat Cause Flood in Metro Manila http://t.co/vgfSOnIMLn,Media,Other Useful Information,Related and informative
369429695198011000,"RT @annecurtissmith: Help victims of Maring. Pls donate to the Red Cross. GLOBE subs, please text RED &lt;5,25,50,100 or 300&gt; to 2899 #rescuePH",NGOs,Donations and volunteering,Related and informative
369431561663304000,"RT @inquirerdotnet: SKYWAY UPDATE: #FloodPH at Buendia off-ramp. Buendia exit will be closed, via @TRBSAFE @InqMetro @dzIQ990",Media,Infrastructure and utilities,Related and informative
369437907654033000,RT @ohteenquotation: Take time to RETWEET this❣ #PrayForThePhilippines #MaringPH http://t.co/MtDaRGCVYu,Outsiders,Sympathy and support,Related and informative
369439732167483000,"RT @inquirerdotnet: SKYWAY UPDATE: #FloodPH at Buendia off-ramp. Buendia exit will be closed, via @TRBSAFE @InqMetro @dzIQ990",Media,Infrastructure and utilities,Related and informative
369442903052931000,"RT @pcdspo: If you or someone you know requires aid &amp; relief services, tweet details using the #reliefPH hashtag. @DSWDserves is monitoring.",Government,Caution and advice,Related and informative
369444702392554000,"RT @inquirerdotnet: Rainfall amount in the Philippines as of Aug 19, 2013 09:02 PM. http://t.co/ZK7BJpu5P2 via @nababaha #FloodPH",Media,Caution and advice,Related and informative
369448359842431000,"RT @meralco: #FloodPH update: Please be informed that parts of Cavite (Bacoor, Noveleta, Kawit, Imus, Gen. Trias and (cont) http://t.co/m9g…",Business,Caution and advice,Related and informative
369451975340880000,RT @stateofdnation: Inaasahang lalabas ng PAR si #MaringPH sa Huwebes. Magiging maulan pa rin ang malaking bahagi ng bansa habang 'di pa it…,Media,Not applicable,Related and informative
369452478640570000,will welcome the day when this website can be taken down. #reliefPH #maringPH http://t.co/kFeY9HAYTA,Not applicable,Not applicable,Related and informative
369452562530836000,"@DoTheUnnie_CL Strong storm hit our capital city, Manila. :/ A lot if strong floods there.",Eyewitness,Caution and advice,Related and informative
369453053260210000,Preparation for Flood and Typhoon : Survival Checklist http://t.co/YoizIKyiF7 #PrayForThePhilippines #MaringPH,Eyewitness,Caution and advice,Related and informative
369453992771731000,"[BREAKING NEWS ALERT]#walangpasok sa UST, all levels pati office work, bukas Aug.20 | via @UST_CSC #ImpactPhilippines #PHAlert",Media,Caution and advice,Related and informative
369458384228975000,"If you or someone you know is in need of rescue, please tweet name, exact location and contact info with hashtag #RescuePH",NGOs,Caution and advice,Related and informative
369459319550407000,You may also text your donations RED&lt;space&gt;AMOUNT to 2899 (Globe) or 4143 (Smart). Follow the Phil.Red Cross at @philredcross. #MaringPH,NGOs,Donations and volunteering,Related and informative
369464755368366000,"RT @annecurtissmith: Help victims of Maring. Pls donate to the Red Cross. For SMART, please text RED &lt;10,25,50, or 100&gt; to 4143 GO #rescuePH",Business,Donations and volunteering,Related and informative
369468115010089000,RT @interaksyon: 5 ways your phone can save your life during a typhoon #RescuePH #WalangPasok http://t.co/FjwQw7g7tl,Media,Other Useful Information,Related and informative
369469574632063000,RT @PushMoNaYanTeh: WALANG BAHA SA STA. ANA MANILA THANK GOD @ennairayoung: Musta sa lugar nyo?,Outsiders,Not applicable,Related and informative
369469897606066000,RT @zheLPagunsan: Angels we are all SMART users let's donate just text RED &lt;amount&gt; send to 4143 GO! #RescuePH  @143redangel @TeamAngelTayo…,NGOs,Donations and volunteering,Related and informative
369474771387298000,RT @ANCALERTS: PAGASA 11pm bulletin: Tropical Storm Maring has intensified as it remains almost stationary #MaringPH,Media,Caution and advice,Related and informative
369475077542142000,@ANCALERTS: Tropical Storm Maring expected to leave PH Area of Responsibility on Thursday #MaringPH,Media,Other Useful Information,Related and informative
369478542041821000,"RT @PhilippineStar: [PHOTO] At 11pm today, tropical Storm #MaringPH has intensified as it remained almost stationary. | via @dost_PAGASA ht…",Media,Caution and advice,Related and informative
369481389973860000,RT @PanahonTV: ALERT: Tropical Storm #MARING” has intensified as it remained almost stationary.| via @dost_pagasa #MaringPH,Media,Caution and advice,Related and informative
369482958656131000,RT @ANCALERTS: Tropical Storm Maring expected to leave PH Area of Responsibility on Thursday #MaringPH,Media,Other Useful Information,Related and informative
369483986248008000,RT @DepEd_PH: WEATHER BULLETIN No. 7 Tropical Cyclone Alert: “#MaringPH” Issued at 11:00PM 19 August 2013 http://t.co/8XTiQtmtsu | via @dos…,Government,Caution and advice,Related and informative
369493389877604000,“@MsLeaSalonga: #ReliefPH: Help tropical storm 'Maring' victims via @rapplerdotcom  http://t.co/HZAOYejCjM”,Outsiders,Donations and volunteering,Related and informative
369494920811532000,"RT @gmanews: #MaringPH's rains not as bad as 2012 Habagat, but storm is not over yet http://t.co/7IwnxU415B",Media,Caution and advice,Related and informative
369496145552097000,RT @OneMapua: Le'ts help! Please RETWEET | #ReliefPH: Help tropical storm 'Maring' victims http://t.co/qKGquVAxnr via @rapplerdotcom,NGOs,Donations and volunteering,Related and informative
369498779575005000,RT @dost_pagasa: WEATHER BULLETIN No. 7 Tropical Cyclone Alert: Tropical Storm “#MaringPH”  Issued at 11:00PM 19 August 2013... http://t.co…,Government,Caution and advice,Related and informative
369535974667067000,RT @rapplerdotcom: #ReliefPH: Help tropical storm 'Maring' victims  http://t.co/q43rUfolG3 http://t.co/cYBfl2cyBW,Media,Donations and volunteering,Related and informative
369558472909521000,PUBLIC REPORTS| City of Manila Flood &amp; Traffic Situation,Media,Other Useful Information,Related and informative
369563623510647000,RT @gmanews: #FlashReport: Rains brought about by #habagat to continue until Thursday. Volume of rain less than 2012 Habagat. —Samuel Duran…,Media,Caution and advice,Related and informative
369574344130699000,@MMDA is Roxas Blvd passable? Thanks! #roxasblvd #maringph #FloodPH,Outsiders,Not applicable,Related and informative
369580585263829000,PAGASA's color coded warning signals. #weatheralert #floodPH #bedweather #maringPH #PAGASA #walangpasok http://t.co/yO9PRGz5MB,Government,Caution and advice,Related and informative
369585559720563000,RT @PhilippineStar: Heavy rains in NLEX Meycauayan area #Habagat | via follower @alvinabrantes,Media,Caution and advice,Related and informative
369586692174258000,#habagat here in pasay boundary manila is non-stop heavy pouring since 3:30 am. Taft Ave cor vito cruz knee deep already. #pls stop,Eyewitness,Other Useful Information,Related and informative
369587090650329000,"FLOOD NEWS: Metro Manila floods ease, roads now passable - http://t.co/3WnfM6a05P http://t.co/JWvjs2L6pH",Media,Infrastructure and utilities,Related and informative
369590265734251000,#WalangPasok dahil kay #MaringPH wew sa #albay #moderate lang not to much mainit makulimlim peo slightly may #hangin,Eyewitness,Not applicable,Related and informative
369596032889278000,Baha Baha Baha again in Manila. never ending rains hounds us in 3 days strait now. Flood waters r inside our house,Eyewitness,Infrastructure and utilities,Related and informative
369601397425070000,RT @dost_pagasa: WEATHER BULLETIN No. 7 Tropical Cyclone Alert: Tropical Storm “#MaringPH”  Issued at 11:00PM 19 August 2013... http://t.co…,Government,Caution and advice,Related and informative
369602596996383000,@rapplerdotcom You've been quoted in my #Storify story #maringPH: Metro Manila flooded as heavy rains continue http://t.co/0ZPgV7nR1b,Media,Other Useful Information,Related and informative
369603544875168000,As per Sec Lacierda: We encourage private entities to exercise due prudence... meaning wala narin pasok! #habagat #maring #makati h. rains,Eyewitness,Caution and advice,Related and informative
369604786422686000,RT @ukinphilippines: British nationals who have been affected by #MaringPH heavy rain or floods &amp; require assistance may call (02) 8582200.…,Eyewitness,Caution and advice,Related and informative
369604824150442000,"RT @DZMMTeleRadyo: #MaringPH, lumakas pa habang pa-Taiwan; Luzon at Visayas, patuloy na uulanin ng Habagat http://t.co/oe5ryjOD2V http://t.…",Media,Caution and advice,Related and informative
369606548030378000,"“@MMDA: FLOOD UPDATE (ALONG MANILA) as of 7:37 AM, #mmda http://t.co/HqLdfNZIhd” --- update sa baha sa Manila",Government,Caution and advice,Related and informative
369606636114960000,"RT @RescuePH: Remember: #rescuePH for emergencies, #reliefPH for evacuation centers and relief ops, #floodPH flood situation, #safenow once…",Government,Donations and volunteering,Related and informative
369607823065231000,RT @dost_pagasa: Red Rainfall Warning No. 17A   Weather System: Southwest Monsoon (#Habagat) enhanced by  Tropical Storm... http://t.co/vaG…,Government,Caution and advice,Related and informative
369607961510822000,RT @dost_pagasa: Red Rainfall Warning No. 17A   Weather System: Southwest Monsoon (#Habagat) enhanced by  Tropical Storm... http://t.co/vaG…,Government,Caution and advice,Related and informative
369608439636300000,RT @dost_pagasa Red Rainfall Warning No. 17A  Weather System: Southwest Monsoon (#Habagat) enhanced by Tropical Storm “MARING” @dzIQ990,Government,Caution and advice,Related and informative
369608938779451000,"RT @ItsPaoloPascual: @MMDA: FLOOD UPDATE (ALONG MANILA) as of 7:37 AM, #mmda http://t.co/QZdaKTdMRr #PrayForThePhilippines",Government,Caution and advice,Related and informative
369612487148061000,"Slex-Merville. Under the skyway, whats suppose to be pavement is all water. #FloodPH http://t.co/bcF8gW42dY",Eyewitness,Infrastructure and utilities,Related and informative
369613493785227000,"RT @iamsuperbianca: Red rainfall warning issued over Metro Manila as of 8AM, August 20. Extra precaution and stay safe everyone. #MaringPH …",Outsiders,Caution and advice,Related and informative
369614378774974000,"RT @iamsuperbianca: Red rainfall warning issued over Metro Manila as of 8AM, August 20. Extra precaution and stay safe everyone. #MaringPH …",Outsiders,Caution and advice,Related and informative
369614403949187000,RT @MovePH: Don't just sit on your butt. Do something! http://t.co/4nZR3VqsiC #ReliefPH #MaringPH #MovePH,Outsiders,Donations and volunteering,Related and informative
369614710137569000,RT @dost_pagasa: Red Rainfall Warning No. 17A   Weather System: Southwest Monsoon (#Habagat) enhanced by  Tropical Storm... http://t.co/vaG…,Government,Caution and advice,Related and informative
369614924055458000,#Maring is having a tough heavy flow.,Eyewitness,Caution and advice,Related and informative
369616144585355000,"RT @iamsuperbianca: Red rainfall warning issued over Metro Manila as of 8AM, August 20. Extra precaution and stay safe everyone. #MaringPH …",Outsiders,Caution and advice,Related and informative
369616169747354000,Akyat akyat na ng gamit habang may time! Water is rising real fast! :( #flood #MaringPH #typhoon… http://t.co/USHyNavEyw,Eyewitness,Caution and advice,Related and informative
369616543061410000,Pasong Tamo cor Vito Cruz #Makati #MaringPH http://t.co/eR7DzjX7Ue,Eyewitness,Other Useful Information,Related and informative
369617524515562000,"RT @RescuePH: Remember: #rescuePH for emergencies, #reliefPH for evacuation centers and relief ops, #floodPH flood situation, #safenow once…",NGOs,Other Useful Information,Related and informative
369617730032259000,RT @pcdspo: Reminders: check #walangpasok for class/work suspensions; use #RescuePH for help; #SAFENOW if you've been rescued; #FloodPH for…,Government,Caution and advice,Related and informative
369619042836820000,RT @annecurtissmith: Important message for those who requires aid and relief services @dswdserves #reliefPH http://t.co/DQV8gOPPI2,Outsiders,Donations and volunteering,Related and informative
369619219005968000,"To #Maring and #Habagat, nasa unang baitang na po papsok ng bahay namin ang tubig... #pahipahingarinpagmaytime",Eyewitness,Affected individuals,Related and informative
369619659391115000,RT @inquirerdotnet: #marikinariver 15.1m water level as of 8:30am. #floodPH | via @MarikinaPIO,Media,Caution and advice,Related and informative
369620032692560000,"RT @gmanews: Knee-deep flood in Filinvest, Cainta, Rizal as of 7:30AM, Aug. 20, 2013 http://t.co/LgAwxGHAQx | via @karadavid #floodPH",Media,Other Useful Information,Related and informative
369621504922636000,"RT @JojoMalig: Severe floods expected. Red rainfall alert raised over Metro Manila, provinces http://t.co/8mAChH3VyS /via @ABSCBNNews",Media,Caution and advice,Related and informative
369623518154998000,"RT @iamivytoot: #ReliefPH #RescuePh @RescuePH St joseph street 148 perpetual village 2 pulang lupa las pinas city,no food&amp;Water.hanggang di…",Eyewitness,Affected individuals,Related and informative
369624235380974000,@harold_geronimo: ADVISORY: All roads leading to NAIA Terminals are NOT passable as per MIAA. #FloodPH,Outsiders,Infrastructure and utilities,Related and informative
369625489477870000,RT @dost_pagasa: Red Rainfall Warning No. 17A   Weather System: Southwest Monsoon (#Habagat) enhanced by  Tropical Storm... http://t.co/vaG…,Government,Caution and advice,Related and informative
369626441601667000,RT @OhMyCityHunter: Use The Hastags   #WalangPasok For Suspensions #RescuePH for Help #SAFENOW if You've been rescued and #FloodPH for Floo…,NGOs,Caution and advice,Related and informative
369627586625688000,RT @harold_geronimo: ADVISORY: All roads leading to NAIA Terminals are NOT passable as per MIAA. #FloodPH,Government,Infrastructure and utilities,Related and informative
369628664561807000,#FloodPH “@inquirerdotnet: #Marikinariver ALERT LEVEL 1.. 15.4m water level as of 9:19 ALL FLOODGATES open | via @MarikinaPIO”,Media,Caution and advice,Related and informative
369628752667345000,RT @jassabrina: “@Milbie: #RescuePH my ofcmate Precious &amp;Jeric Caubalejo is stuck at 2nd flr of their house P58-12 15th-16 st Villamor Pasa…,Outsiders,Affected individuals,Related and informative
369630543635165000,RT @DepEd_PH: Google Crisis Map for Tropical Storm Maring http://t.co/Cbn1Irw0gE  #MaringPH #Habagat #FloodPH | via @mlq3,Government,Other Useful Information,Related and informative
